event_id,game_id,home_team,away_team,pred_spread,pred_total,pred_total_raw,allocation_pct,sanity_flag,sanity_flag_total,odi_star_diff,sme_diff,posw,pxp_diff,lns_diff,vol_diff,sch,wl,svi_avg,tc_diff
401856422,401856422,North Carolina A&T Aggies,Northeastern Huskies,60.85789883401418,152.14474708503545,152.14474708503545,0.2,SPREAD_OUT_OF_RANGE,,-0.011900000000000029,0.0,0.18220999999999996,0.10104862251305213,11.870000000000001,8.590000000000002,3.603000000000006,0.0,-0.11175242913713644,-0.15750000000000242
401851348,401851348,Winthrop Eagles,Charleston Southern Buccaneers,65.63333285584719,164.083332139618,164.083332139618,0.2,SPREAD_OUT_OF_RANGE,,-0.11260000000000005,0.0,0.35767899999999997,0.07696930559173754,14.16,-7.109999999999999,3.2149999999999945,0.0,0.18923511634833334,0.547500000000003
401851489,401851489,Murray State Racers,UIC Flames,-58.10785587370833,145.26963968427083,145.26963968427083,-0.2,SPREAD_OUT_OF_RANGE,,0.06559999999999992,0.0,-0.13680000000000003,0.03588234356692027,-35.7,-4.050000000000001,4.367,0.0,0.7162830702257035,0.12499999999999645
401851247,401851247,Austin Peay Governors,Stetson Hatters,69.99999999999999,175.0,182.96801432836915,0.2,SPREAD_OUT_OF_RANGE,TOTAL_OUT_OF_RANGE,-0.036399999999999974,0.0,-0.016181000000000015,0.06960798223895226,15.51,-0.8900000000000006,17.586,0.0,-0.5671130596923715,-3.432500000000001
401851579,401851579,Chattanooga Mocs,The Citadel Bulldogs,69.747761493533,174.36940373383254,174.36940373383254,0.2,SPREAD_OUT_OF_RANGE,,-0.078,0.0,0.11901600000000004,-0.073937613955258,23.560000000000002,-11.11,10.171999999999997,0.0,1.1363364448604314,1.129999999999999
401814602,401814602,Akron Zips,Northern Illinois Huskies,58.39255632450571,145.9813908112643,145.9813908112643,0.2,SPREAD_OUT_OF_RANGE,,-0.025500000000000033,0.0,0.18009600000000003,0.0004658647454895415,44.49,-8.110000000000001,7.269,0.0,-0.16834099061308055,-0.9299999999999997
401851349,401851349,UNC Asheville Bulldogs,Longwood Lancers,-65.71738365147982,164.29345912869957,164.29345912869957,-0.2,SPREAD_OUT_OF_RANGE,,0.005699999999999976,0.0,0.18667499999999998,0.0089229609069022,-5.5200000000000005,-0.3100000000000023,4.4440000000000115,0.0,0.4259659405829369,-0.8824999999999967
401814598,401814598,Eastern Michigan Eagles,Bowling Green Falcons,-52.15571815264244,130.3892953816061,130.3892953816061,-0.2,SPREAD_OUT_OF_RANGE,,0.05040000000000003,0.0,0.082187,-0.10021854754890575,-7.45,5.419999999999998,14.436000000000002,0.0,-0.9762955153282588,0.3224999999999998
401812624,401812624,Harvard Crimson,Columbia Lions,55.88221870393338,139.70554675983345,139.70554675983345,0.2,SPREAD_OUT_OF_RANGE,,-0.10940000000000003,0.0,0.11175999999999997,-0.015889550952336295,16.5,3.336623500703624,5.523000000000005,0.0,-0.40837770013881,-0.03999999999999915
401814599,401814599,Toledo Rockets,Buffalo Bulls,54.45072296394871,136.1268074098718,136.1268074098718,0.2,SPREAD_OUT_OF_RANGE,,0.07630000000000003,0.0,0.009464000000000045,-0.015414628981632317,10.61,-0.8099999999999987,4.6000000000000005,0.0,-0.28903549177347837,-0.8875000000000028
401814600,401814600,Ball State Cardinals,Central Michigan Chippewas,61.21478244212296,153.0369561053074,153.0369561053074,0.2,SPREAD_OUT_OF_RANGE,,-0.16279999999999994,0.0,0.1122849999999999,0.07914623067998061,-6.0600000000000005,12.650000000000002,7.969000000000003,0.0,1.856588421089507,0.25499999999999723
401814603,401814603,Kent State Golden Flashes,Western Michigan Broncos,49.728659873229574,124.32164968307394,124.32164968307394,0.2,SPREAD_OUT_OF_RANGE,,0.08379999999999992,0.0,0.03625999999999989,0.254217199534575,6.6899999999999995,7.805489478984465,0.6000000000000113,0.0,1.0776247358949247,-0.9399999999999942
401818565,401818565,Brown Bears,Pennsylvania Quakers,-55.168579685653086,137.92144921413274,137.92144921413274,-0.2,SPREAD_OUT_OF_RANGE,,0.10309999999999993,0.0,0.10694999999999992,0.048717961025062984,-14.96,-5.370501633637339,3.933999999999997,0.0,0.2079993451106027,-0.8974999999999973
401828462,401828462,Dayton Flyers,VCU Rams,52.32657408578283,130.8164352144571,130.8164352144571,0.2,SPREAD_OUT_OF_RANGE,,-0.054600000000000024,0.0,-0.36089299999999996,-0.001578670440001484,1.8600000000000003,9.66,1.2790000000000015,0.0,0.12077934538090707,0.18750000000000178
401851621,401851621,South Dakota Coyotes,Omaha Mavericks,52.154934942961184,130.38733735740297,130.38733735740297,0.2,SPREAD_OUT_OF_RANGE,,0.1822,0.0,-0.11863699999999999,-0.01685771584524326,-5.010000000000001,12.024691990436395,4.380999999999991,0.0,0.39411446450247917,0.5425000000000004
401851248,401851248,Queens University Royals,West Georgia Wolves,64.68662113838424,161.71655284596062,161.71655284596062,0.2,SPREAD_OUT_OF_RANGE,,-0.09549999999999996,0.0,-0.08600999999999996,0.0030330997956855565,11.2,0.34999999999999964,3.463999999999989,0.0,-0.0595809616994777,0.46250000000000213
401827722,401827722,West Virginia Mountaineers,UCF Knights,-69.99999999999999,175.0,177.91016797649525,-0.2,SPREAD_OUT_OF_RANGE,,-0.17310000000000003,0.0,0.0060720000000000695,-0.09908202362384577,-2.88,-0.21000000000000085,20.243999999999996,0.0,0.5207233137460084,3.8550000000000004
401851350,401851350,Radford Highlanders,Presbyterian Blue Hose,51.364515557357265,140.90845807991911,140.90845807991911,0.18226200278277416,SPREAD_OUT_OF_RANGE,,0.040100000000000025,0.0,0.14023800000000006,-0.10803630916681278,6.83,-8.57093250842204,1.677999999999997,0.0,-1.6960349334007523,0.610000000000003
401814601,401814601,Ohio Bobcats,Miami (OH) RedHawks,-63.949600799200034,159.8740019980001,159.8740019980001,-0.2,SPREAD_OUT_OF_RANGE,,-0.08009999999999998,0.0,0.05710400000000005,-0.1022377016020114,-19.59,2.039999999999999,5.823000000000002,0.0,0.6617516650000785,-0.8450000000000006
401822972,401822972,Seton Hall Pirates,St. John's Red Storm,-57.53363966711962,143.83409916779908,143.83409916779908,-0.2,SPREAD_OUT_OF_RANGE,,0.04569999999999999,0.0,0.007835999999999937,-0.10516601173388485,0.9600000000000001,-14.26,6.347000000000003,0.0,-1.1865006935007827,-0.5199999999999996
401851624,401851624,North Dakota Fighting Hawks,Denver Pioneers,-54.98627133316214,137.46567833290538,137.46567833290538,-0.2,SPREAD_OUT_OF_RANGE,,-0.16740000000000005,0.0,-0.18137600000000006,0.10399932143688573,-25.29,32.0034768745249,2.664,0.0,0.38269027742114653,-0.42249999999999943
401823787,401823787,San Diego State Aztecs,UNLV Rebels,64.08663827655258,160.21659569138146,160.21659569138146,0.2,SPREAD_OUT_OF_RANGE,,-0.13779999999999998,0.0,-0.3012749999999999,-0.07013328174048467,1.81,3.9499999999999993,3.8390000000000026,0.0,0.5289547428178831,0.802500000000002
