layer_name,scenario,market,status,hit_rate,lift,p_value,n,season_consistent,last_backtest_date,prune_reason,notes,registry_version_utc
five_twelve_matchup,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
five_twelve_matchup,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
five_twelve_matchup,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
six_eleven_matchup,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
six_eleven_matchup,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
six_eleven_matchup,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
eight_nine_matchup,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
eight_nine_matchup,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
eight_nine_matchup,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
double_digit_seed_high_efficiency,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
double_digit_seed_high_efficiency,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
double_digit_seed_high_efficiency,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
blue_blood_favorite_inflated,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
blue_blood_favorite_inflated,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
blue_blood_favorite_inflated,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_top100_efficiency_underdog,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_top100_efficiency_underdog,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_top100_efficiency_underdog,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_bye_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_bye_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_bye_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rest_differential_2plus_days,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rest_differential_2plus_days,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rest_differential_2plus_days,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_home_pod_game,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_home_pod_game,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_home_pod_game,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_road_opponent,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_road_opponent,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pseudo_road_opponent,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
both_true_neutral,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
both_true_neutral,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
both_true_neutral,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
travel_distance_gap,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
travel_distance_gap,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
travel_distance_gap,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
first_meeting_cross_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
first_meeting_cross_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
first_meeting_cross_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_rematch_same_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_rematch_same_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_rematch_same_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_coach_upset_history,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_coach_upset_history,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_coach_upset_history,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
favorite_coach_low_tourney_experience,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
favorite_coach_low_tourney_experience,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
favorite_coach_low_tourney_experience,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd2,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd2,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
efficiency_gap_under_8_rd2,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
reverse_line_movement_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
reverse_line_movement_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
reverse_line_movement_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
name_brand_inflation,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
name_brand_inflation,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
name_brand_inflation,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
cinderella_narrative_overreaction,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
cinderella_narrative_overreaction,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
cinderella_narrative_overreaction,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_sci_battle_tested,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_sci_battle_tested,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
mid_major_sci_battle_tested,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_spr_underdog_high_spr_favorite,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_spr_underdog_high_spr_favorite,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_spr_underdog_high_spr_favorite,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
possession_dominance_tournament,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
possession_dominance_tournament,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
possession_dominance_tournament,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
fast_efficient_vs_slow_poor,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
fast_efficient_vs_slow_poor,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
fast_efficient_vs_slow_poor,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_tov_high_oreb_neutral_site,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_tov_high_oreb_neutral_site,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
low_tov_high_oreb_neutral_site,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_efficiency_mismatch,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_efficiency_mismatch,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
seed_efficiency_mismatch,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,0.5,,0.5,152,False,2026-03-12T18:00:16Z,negative_or_zero_lift,INCONCLUSIVE,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,0.5,,0.5,152,False,2026-03-12T18:00:16Z,negative_or_zero_lift,INCONCLUSIVE,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:16Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:16Z
