event_id,team_id,game_datetime_utc,home_away,h1_pts,h2_pts,h1_pts_against,h2_pts_against,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,h2_comeback_rate,pipeline_run_id
401808262,201,2026-02-25T02:00Z,home,51.0,40.0,42.0,37.0,9.0,3.0,154.5,121.2,127.3,112.1,38.5,30.0,44.0,38.0,-5.5,-8.0,38.5,30.0,44.0,38.0,-5.5,-8.0,,22422478712
401827147,2010,2026-02-17T01:00Z,home,33.0,49.0,31.0,39.0,2.0,10.0,106.3,157.9,99.9,125.6,,,,,,,,,,,,,,22422478712
401827207,2010,2026-02-20T02:15Z,away,31.0,32.0,31.0,30.0,0.0,2.0,99.7,103.0,99.7,96.5,33.0,49.0,31.0,39.0,2.0,10.0,33.0,49.0,31.0,39.0,2.0,10.0,,22422478712
401827125,2010,2026-02-21T22:30Z,away,30.0,46.0,44.0,41.0,-14.0,5.0,88.2,135.3,129.4,120.6,32.0,40.5,31.0,34.5,1.0,6.0,32.0,40.5,31.0,34.5,1.0,6.0,,22422478712
401827167,2011,2026-02-17T00:00Z,home,42.0,50.0,25.0,30.0,17.0,20.0,115.3,137.3,68.6,82.4,,,,,,,,,,,,,,22422478712
401827124,2011,2026-02-20T00:30Z,away,39.0,32.0,52.0,30.0,-13.0,2.0,109.3,89.7,145.7,84.1,42.0,50.0,25.0,30.0,17.0,20.0,42.0,50.0,25.0,30.0,17.0,20.0,,22422478712
401827168,2011,2026-02-21T23:45Z,away,31.0,32.0,40.0,36.0,-9.0,-4.0,90.4,93.3,116.7,105.0,40.5,41.0,38.5,30.0,2.0,11.0,40.5,41.0,38.5,30.0,2.0,11.0,,22422478712
401829690,2016,2026-02-17T01:00Z,home,29.0,49.0,39.0,47.0,-10.0,2.0,82.7,139.8,111.2,134.1,,,,,,,,,,,,,,22422478712
401828668,2016,2026-02-21T21:45Z,home,34.0,49.0,34.0,31.0,0.0,18.0,97.5,140.6,97.5,88.9,29.0,49.0,39.0,47.0,-10.0,2.0,29.0,49.0,39.0,47.0,-10.0,2.0,,22422478712
401829691,2016,2026-02-27T01:00Z,away,,,,,,,,,,,31.5,49.0,36.5,39.0,-5.0,10.0,31.5,49.0,36.5,39.0,-5.0,10.0,,22422478712
401828233,202,2026-02-19T01:00Z,home,41.0,38.0,30.0,44.0,11.0,-6.0,124.4,115.3,91.0,133.5,,,,,,,,,,,,,,22422478712
401828243,202,2026-02-22T21:00Z,home,53.0,47.0,37.0,37.0,16.0,10.0,151.4,134.3,105.7,105.7,41.0,38.0,30.0,44.0,11.0,-6.0,41.0,38.0,30.0,44.0,11.0,-6.0,,22422478712
401828248,202,2026-02-26T00:30Z,away,2.0,,2.0,,0.0,,200.0,,200.0,,47.0,42.5,33.5,40.5,13.5,2.0,47.0,42.5,33.5,40.5,13.5,2.0,,22422478712
401808677,2026,2026-02-19T23:30Z,home,52.0,41.0,41.0,53.0,11.0,-12.0,161.0,126.9,126.9,164.1,,,,,,,,,,,,,,22422478712
401808681,2026,2026-02-21T18:00Z,home,40.0,49.0,33.0,41.0,7.0,8.0,113.8,139.4,93.9,116.7,52.0,41.0,41.0,53.0,11.0,-12.0,52.0,41.0,41.0,53.0,11.0,-12.0,,22422478712
401827147,2029,2026-02-17T01:00Z,away,31.0,39.0,33.0,49.0,-2.0,-10.0,98.4,123.7,104.7,155.5,,,,,,,,,,,,,,22422478712
401827148,2029,2026-02-20T02:00Z,home,36.0,28.0,40.0,43.0,-4.0,-15.0,106.6,82.9,118.4,127.3,31.0,39.0,33.0,49.0,-2.0,-10.0,31.0,39.0,33.0,49.0,-2.0,-10.0,,22422478712
401827149,2029,2026-02-21T23:30Z,home,45.0,39.0,40.0,42.0,5.0,-3.0,136.8,118.5,121.6,127.7,33.5,33.5,36.5,46.0,-3.0,-12.5,33.5,33.5,36.5,46.0,-3.0,-12.5,,22422478712
401806494,2031,2026-02-20T01:20Z,home,28.0,39.0,32.0,33.0,-4.0,6.0,91.9,128.0,105.1,108.3,,,,,,,,,,,,,,22422478712
401806499,2031,2026-02-21T21:00Z,home,32.0,33.0,30.0,40.0,2.0,-7.0,96.4,99.5,90.4,120.6,28.0,39.0,32.0,33.0,-4.0,6.0,28.0,39.0,32.0,33.0,-4.0,6.0,,22422478712
401806504,2031,2026-02-27T01:00Z,home,,,,,,,,,,,30.0,36.0,31.0,36.5,-1.0,-0.5,30.0,36.0,31.0,36.5,-1.0,-0.5,,22422478712
401808679,2032,2026-02-20T01:00Z,away,36.0,43.0,33.0,29.0,3.0,14.0,105.4,125.9,96.6,84.9,,,,,,,,,,,,,,22422478712
401808687,2032,2026-02-21T20:00Z,away,56.0,46.0,49.0,45.0,7.0,1.0,146.1,120.0,127.9,117.4,36.0,43.0,33.0,29.0,3.0,14.0,36.0,43.0,33.0,29.0,3.0,14.0,,22422478712
401808690,2032,2026-02-25T01:30Z,home,53.0,36.0,44.0,40.0,9.0,-4.0,133.8,90.9,111.1,101.0,46.0,44.5,41.0,37.0,5.0,7.5,46.0,44.5,41.0,37.0,5.0,7.5,,22422478712
401829256,204,2026-02-22T01:00Z,home,36.0,47.0,42.0,31.0,-6.0,16.0,104.3,136.2,121.7,89.8,,,,,,,,,,,,,,22422478712
401829261,204,2026-02-26T03:00Z,home,,,,,,,,,,,36.0,47.0,42.0,31.0,-6.0,16.0,36.0,47.0,42.0,31.0,-6.0,16.0,,22422478712
401807746,2046,2026-02-20T00:00Z,away,29.0,48.0,43.0,33.0,-14.0,15.0,74.6,123.5,110.6,84.9,,,,,,,,,,,,,,22422478712
401807751,2046,2026-02-22T00:00Z,away,33.0,32.0,28.0,33.0,5.0,-1.0,111.6,108.3,94.7,111.6,29.0,48.0,43.0,33.0,-14.0,15.0,29.0,48.0,43.0,33.0,-14.0,15.0,,22422478712
401807759,2046,2026-02-26T01:30Z,home,,,,,,,,,,,31.0,40.0,35.5,33.0,-4.5,7.0,31.0,40.0,35.5,33.0,-4.5,7.0,,22422478712
401814569,2050,2026-02-18T00:00Z,away,15.0,42.0,32.0,37.0,-17.0,5.0,51.6,144.4,110.0,127.2,,,,,,,,,,,,,,22422478712
401814574,2050,2026-02-20T23:30Z,home,36.0,29.0,40.0,38.0,-4.0,-9.0,109.2,87.9,121.3,115.2,15.0,42.0,32.0,37.0,-17.0,5.0,15.0,42.0,32.0,37.0,-17.0,5.0,,22422478712
401814582,2050,2026-02-25T00:00Z,home,21.0,40.0,34.0,27.0,-13.0,13.0,57.0,108.6,92.3,73.3,25.5,35.5,36.0,37.5,-10.5,-2.0,25.5,35.5,36.0,37.5,-10.5,-2.0,,22422478712
401830215,2057,2026-02-22T01:00Z,home,39.0,48.0,25.0,45.0,14.0,3.0,106.0,130.4,67.9,122.3,,,,,,,,,,,,,,22422478712
401830216,2057,2026-02-26T00:30Z,home,3.0,,0.0,,3.0,,300.0,,0.0,,39.0,48.0,25.0,45.0,14.0,3.0,39.0,48.0,25.0,45.0,14.0,3.0,,22422478712
401827123,2065,2026-02-17T00:00Z,away,37.0,49.0,39.0,52.0,-2.0,-3.0,95.5,126.4,100.6,134.2,,,,,,,,,,,,,,22422478712
401827124,2065,2026-02-20T00:30Z,home,52.0,30.0,39.0,32.0,13.0,-2.0,149.1,86.0,111.8,91.7,37.0,49.0,39.0,52.0,-2.0,-3.0,37.0,49.0,39.0,52.0,-2.0,-3.0,,22422478712
401827125,2065,2026-02-21T22:30Z,home,44.0,41.0,30.0,46.0,14.0,-5.0,133.7,124.6,91.2,139.8,44.5,39.5,39.0,42.0,5.5,-2.5,44.5,39.5,39.0,42.0,5.5,-2.5,,22422478712
401827107,2065,2026-02-26T22:00Z,away,,,,,,,,,,,44.33,40.0,36.0,43.33,8.33,-3.33,44.33,40.0,36.0,43.33,8.33,-3.33,0.0,22422478712
401812159,2066,2026-02-19T23:00Z,away,34.0,45.0,28.0,39.0,6.0,6.0,115.0,152.2,94.7,131.9,,,,,,,,,,,,,,22422478712
401812163,2066,2026-02-21T18:00Z,away,35.0,44.0,43.0,49.0,-8.0,-5.0,106.3,133.7,130.6,148.8,34.0,45.0,28.0,39.0,6.0,6.0,34.0,45.0,28.0,39.0,6.0,6.0,,22422478712
401812169,2066,2026-02-26T23:00Z,home,,,,,,,,,,,34.5,44.5,35.5,44.0,-1.0,0.5,34.5,44.5,35.5,44.0,-1.0,0.5,,22422478712
401828678,2083,2026-02-19T00:00Z,home,30.0,27.0,36.0,39.0,-6.0,-12.0,95.0,85.5,114.0,123.5,,,,,,,,,,,,,,22422478712
401824435,2083,2026-02-22T17:00Z,home,30.0,33.0,31.0,41.0,-1.0,-8.0,91.5,100.6,94.5,125.0,30.0,27.0,36.0,39.0,-6.0,-12.0,30.0,27.0,36.0,39.0,-6.0,-12.0,,22422478712
401826824,2083,2026-02-25T16:00Z,away,36.0,39.0,26.0,47.0,10.0,-8.0,100.9,109.3,72.9,131.7,30.0,30.0,33.5,40.0,-3.5,-10.0,30.0,30.0,33.5,40.0,-3.5,-10.0,,22422478712
401814573,2084,2026-02-17T23:30Z,home,35.0,35.0,29.0,43.0,6.0,-8.0,105.3,105.3,87.2,129.4,,,,,,,,,,,,,,22422478712
401814576,2084,2026-02-21T23:00Z,away,29.0,39.0,34.0,34.0,-5.0,5.0,80.3,108.0,94.2,94.2,35.0,35.0,29.0,43.0,6.0,-8.0,35.0,35.0,29.0,43.0,6.0,-8.0,,22422478712
401814580,2084,2026-02-25T00:00Z,away,35.0,50.0,39.0,60.0,-4.0,-10.0,89.1,127.4,99.3,152.8,32.0,37.0,31.5,38.5,0.5,-1.5,32.0,37.0,31.5,38.5,0.5,-1.5,,22422478712
401822950,2086,2026-02-18T23:30Z,away,54.0,39.0,45.0,44.0,9.0,-5.0,160.1,115.7,133.5,130.5,,,,,,,,,,,,,,22422478712
401822954,2086,2026-02-21T18:30Z,home,47.0,33.0,28.0,47.0,19.0,-14.0,139.2,97.7,82.9,139.2,54.0,39.0,45.0,44.0,9.0,-5.0,54.0,39.0,45.0,44.0,9.0,-5.0,,22422478712
401822961,2086,2026-02-26T00:00Z,away,18.0,,24.0,,-6.0,,145.4,,193.9,,50.5,36.0,36.5,45.5,14.0,-9.5,50.5,36.0,36.5,45.5,14.0,-9.5,,22422478712
401812073,2097,2026-02-20T00:00Z,home,35.0,49.0,43.0,40.0,-8.0,9.0,94.9,132.9,116.6,108.5,,,,,,,,,,,,,,22422478712
401812076,2097,2026-02-21T21:00Z,home,35.0,33.0,36.0,37.0,-1.0,-4.0,102.4,96.5,105.3,108.3,35.0,49.0,43.0,40.0,-8.0,9.0,35.0,49.0,43.0,40.0,-8.0,9.0,,22422478712
401812086,2097,2026-02-27T00:00Z,away,,,,,,,,,,,35.0,41.0,39.5,38.5,-4.5,2.5,35.0,41.0,39.5,38.5,-4.5,2.5,,22422478712
401813369,2099,2026-02-21T00:00Z,away,40.0,32.0,30.0,36.0,10.0,-4.0,120.0,96.0,90.0,108.0,,,,,,,,,,,,,,22422478712
401813370,2099,2026-02-22T19:00Z,away,24.0,23.0,20.0,48.0,4.0,-25.0,78.5,75.2,65.4,157.0,40.0,32.0,30.0,36.0,10.0,-4.0,40.0,32.0,30.0,36.0,10.0,-4.0,,22422478712
401823782,21,2026-02-18T03:00Z,home,33.0,30.0,29.0,44.0,4.0,-14.0,93.1,84.6,81.8,124.1,,,,,,,,,,,,,,22422478712
401823783,21,2026-02-21T23:00Z,away,25.0,49.0,38.0,45.0,-13.0,4.0,74.0,145.1,112.5,133.2,33.0,30.0,29.0,44.0,4.0,-14.0,33.0,30.0,29.0,44.0,4.0,-14.0,,22422478712
401823784,21,2026-02-26T04:00Z,home,,,,,,,,,,,29.0,39.5,33.5,44.5,-4.5,-5.0,29.0,39.5,33.5,44.5,-4.5,-5.0,,22422478712
401807747,2110,2026-02-20T01:00Z,away,52.0,36.0,26.0,50.0,26.0,-14.0,158.1,109.4,79.0,152.0,,,,,,,,,,,,,,22422478712
401807752,2110,2026-02-21T19:00Z,away,29.0,34.0,32.0,31.0,-3.0,3.0,83.0,97.3,91.5,88.7,52.0,36.0,26.0,50.0,26.0,-14.0,52.0,36.0,26.0,50.0,26.0,-14.0,,22422478712
401807759,2110,2026-02-26T01:30Z,away,,,,,,,,,,,40.5,35.0,29.0,40.5,11.5,-5.5,40.5,35.0,29.0,40.5,11.5,-5.5,,22422478712
401812347,2115,2026-02-20T00:00Z,home,39.0,39.0,34.0,43.0,5.0,-4.0,109.2,109.2,95.2,120.4,,,,,,,,,,,,,,22422478712
401812657,2115,2026-02-21T19:00Z,away,25.0,26.0,28.0,42.0,-3.0,-16.0,81.2,84.4,90.9,136.4,39.0,39.0,34.0,43.0,5.0,-4.0,39.0,39.0,34.0,43.0,5.0,-4.0,,22422478712
401812658,2115,2026-02-27T00:00Z,home,,,,,,,,,,,32.0,32.5,31.0,42.5,1.0,-10.0,32.0,32.5,31.0,42.5,1.0,-10.0,,22422478712
401827687,2116,2026-02-18T00:00Z,home,42.0,40.0,28.0,43.0,14.0,-3.0,120.3,114.6,80.2,123.2,,,,,,,,,,,,,,22422478712
401827699,2116,2026-02-22T02:00Z,away,41.0,32.0,36.0,35.0,5.0,-3.0,132.3,103.3,116.2,113.0,42.0,40.0,28.0,43.0,14.0,-3.0,42.0,40.0,28.0,43.0,14.0,-3.0,,22422478712
401827701,2116,2026-02-25T04:00Z,away,52.0,45.0,28.0,56.0,24.0,-11.0,134.8,116.6,72.6,145.2,41.5,36.0,32.0,39.0,9.5,-3.0,41.5,36.0,32.0,39.0,9.5,-3.0,,22422478712
401814570,2117,2026-02-17T23:30Z,away,27.0,27.0,35.0,31.0,-8.0,-4.0,82.1,82.1,106.4,94.2,,,,,,,,,,,,,,22422478712
401814579,2117,2026-02-21T22:00Z,home,40.0,43.0,33.0,37.0,7.0,6.0,111.5,119.9,92.0,103.2,27.0,27.0,35.0,31.0,-8.0,-4.0,27.0,27.0,35.0,31.0,-8.0,-4.0,,22422478712
401814581,2117,2026-02-25T00:00Z,away,42.0,39.0,32.0,51.0,10.0,-12.0,126.0,117.0,96.0,153.0,33.5,35.0,34.0,34.0,-0.5,1.0,33.5,35.0,34.0,34.0,-0.5,1.0,,22422478712
401823930,2127,2026-02-17T23:00Z,home,40.0,35.0,28.0,38.0,12.0,-3.0,108.4,94.9,75.9,103.0,,,,,,,,,,,,,,22422478712
401823954,2127,2026-02-21T21:00Z,home,40.0,42.0,28.0,54.0,12.0,-12.0,96.8,101.6,67.7,130.6,40.0,35.0,28.0,38.0,12.0,-3.0,40.0,35.0,28.0,38.0,12.0,-3.0,,22422478712
401823961,2127,2026-02-27T00:00Z,home,,,,,,,,,,,40.0,38.5,28.0,46.0,12.0,-7.5,40.0,38.5,28.0,46.0,12.0,-7.5,,22422478712
401825526,213,2026-02-18T23:00Z,home,20.0,52.0,39.0,46.0,-19.0,6.0,60.9,158.3,118.8,140.1,,,,,,,,,,,,,,22422478712
401825531,213,2026-02-21T19:00Z,away,20.0,44.0,38.0,49.0,-18.0,-5.0,57.6,126.7,109.4,141.0,20.0,52.0,39.0,46.0,-19.0,6.0,20.0,52.0,39.0,46.0,-19.0,6.0,,22422478712
401812329,2130,2026-02-20T00:00Z,home,26.0,33.0,28.0,32.0,-2.0,1.0,97.2,123.4,104.7,119.7,,,,,,,,,,,,,,22422478712
401812657,2130,2026-02-21T19:00Z,home,28.0,42.0,25.0,26.0,3.0,16.0,91.4,137.1,81.6,84.9,26.0,33.0,28.0,32.0,-2.0,1.0,26.0,33.0,28.0,32.0,-2.0,1.0,,22422478712
401812378,2130,2026-02-27T00:00Z,away,,,,,,,,,,,27.0,37.5,26.5,29.0,0.5,8.5,27.0,37.5,26.5,29.0,0.5,8.5,,22422478712
401827696,2132,2026-02-21T18:00Z,away,36.0,48.0,34.0,34.0,2.0,14.0,108.1,144.1,102.1,102.1,,,,,,,,,,,,,,22422478712
401827704,2132,2026-02-25T00:00Z,away,34.0,34.0,42.0,38.0,-8.0,-4.0,113.9,113.9,140.7,127.3,36.0,48.0,34.0,34.0,2.0,14.0,36.0,48.0,34.0,34.0,2.0,14.0,,22422478712
401824374,2142,2026-02-16T23:00Z,away,23.0,35.0,36.0,49.0,-13.0,-14.0,81.6,124.1,127.7,173.8,,,,,,,,,,,,,,22422478712
401820207,2142,2026-02-21T19:00Z,home,46.0,36.0,34.0,48.0,12.0,-12.0,107.7,84.3,79.6,112.4,23.0,35.0,36.0,49.0,-13.0,-14.0,23.0,35.0,36.0,49.0,-13.0,-14.0,,22422478712
401829410,2142,2026-02-26T00:00Z,home,23.0,,26.0,,-3.0,,179.4,,202.8,,34.5,35.5,35.0,48.5,-0.5,-13.0,34.5,35.5,35.0,48.5,-0.5,-13.0,,22422478712
401822776,2154,2026-02-16T21:45Z,away,22.0,37.0,28.0,29.0,-6.0,8.0,66.6,112.1,84.8,87.8,,,,,,,,,,,,,,22422478712
401822777,2154,2026-02-21T21:30Z,home,33.0,27.0,25.0,35.0,8.0,-8.0,93.5,76.5,70.8,99.2,22.0,37.0,28.0,29.0,-6.0,8.0,22.0,37.0,28.0,29.0,-6.0,8.0,,22422478712
401828432,2166,2026-02-19T00:00Z,home,35.0,30.0,24.0,39.0,11.0,-9.0,110.9,95.1,76.0,123.6,,,,,,,,,,,,,,22422478712
401828438,2166,2026-02-21T19:00Z,away,22.0,37.0,29.0,34.0,-7.0,3.0,73.3,123.3,96.6,113.3,35.0,30.0,24.0,39.0,11.0,-9.0,35.0,30.0,24.0,39.0,11.0,-9.0,,22422478712
401828445,2166,2026-02-26T00:00Z,away,31.0,,17.0,,14.0,,254.9,,139.8,,28.5,33.5,26.5,36.5,2.0,-3.0,28.5,33.5,26.5,36.5,2.0,-3.0,,22422478712
401828433,2168,2026-02-19T00:00Z,away,43.0,39.0,36.0,31.0,7.0,8.0,138.2,125.3,115.7,99.6,,,,,,,,,,,,,,22422478712
401828439,2168,2026-02-21T19:00Z,home,42.0,36.0,39.0,27.0,3.0,9.0,133.2,114.1,123.7,85.6,43.0,39.0,36.0,31.0,7.0,8.0,43.0,39.0,36.0,31.0,7.0,8.0,,22422478712
401828443,2168,2026-02-25T00:00Z,home,44.0,33.0,28.0,34.0,16.0,-1.0,128.8,96.6,82.0,99.5,42.5,37.5,37.5,29.0,5.0,8.5,42.5,37.5,37.5,29.0,5.0,8.5,,22422478712
401830242,2169,2026-02-17T00:00Z,home,26.0,33.0,51.0,40.0,-25.0,-7.0,72.3,91.8,141.8,111.2,,,,,,,,,,,,,,22422478712
401828715,2169,2026-02-21T22:00Z,away,33.0,35.0,34.0,48.0,-1.0,-13.0,90.3,95.7,93.0,131.3,26.0,33.0,51.0,40.0,-25.0,-7.0,26.0,33.0,51.0,40.0,-25.0,-7.0,,22422478712
401818426,2172,2026-02-20T02:00Z,home,37.0,53.0,34.0,36.0,3.0,17.0,113.8,163.1,104.6,110.8,,,,,,,,,,,,,,22422478712
401818430,2172,2026-02-21T23:00Z,home,37.0,45.0,39.0,41.0,-2.0,4.0,109.1,132.7,115.0,120.9,37.0,53.0,34.0,36.0,3.0,17.0,37.0,53.0,34.0,36.0,3.0,17.0,,22422478712
401818435,2172,2026-02-27T01:00Z,away,,,,,,,,,,,37.0,49.0,36.5,38.5,0.5,10.5,37.0,49.0,36.5,38.5,0.5,10.5,,22422478712
401817675,2174,2026-02-21T00:00Z,home,42.0,49.0,48.0,38.0,-6.0,11.0,122.7,143.2,140.3,111.0,,,,,,,,,,,,,,22422478712
401817676,2174,2026-02-22T18:00Z,home,31.0,43.0,28.0,42.0,3.0,1.0,90.3,125.2,81.5,122.3,42.0,49.0,48.0,38.0,-6.0,11.0,42.0,49.0,48.0,38.0,-6.0,11.0,,22422478712
401817683,2174,2026-02-26T00:00Z,away,24.0,,21.0,,3.0,,185.5,,162.3,,36.5,46.0,38.0,40.0,-1.5,6.0,36.5,46.0,38.0,40.0,-1.5,6.0,,22422478712
401828232,218,2026-02-19T00:00Z,home,33.0,38.0,39.0,37.0,-6.0,1.0,101.0,116.3,119.3,113.2,,,,,,,,,,,,,,22422478712
401828239,218,2026-02-21T23:00Z,away,27.0,30.0,33.0,36.0,-6.0,-6.0,89.5,99.4,109.3,119.3,33.0,38.0,39.0,37.0,-6.0,1.0,33.0,38.0,39.0,37.0,-6.0,1.0,,22422478712
401828246,218,2026-02-27T00:00Z,away,,,,,,,,,,,30.0,34.0,36.0,36.5,-6.0,-2.5,30.0,34.0,36.0,36.5,-6.0,-2.5,,22422478712
401830308,2181,2026-02-19T00:30Z,home,36.0,25.0,31.0,35.0,5.0,-10.0,103.3,71.7,88.9,100.4,,,,,,,,,,,,,,22422478712
401830314,2181,2026-02-26T01:00Z,away,,,,,,,,,,,36.0,25.0,31.0,35.0,5.0,-10.0,36.0,25.0,31.0,35.0,5.0,-10.0,,22422478712
401812070,2182,2026-02-17T01:00Z,away,35.0,34.0,36.0,36.0,-1.0,-2.0,107.0,104.0,110.1,110.1,,,,,,,,,,,,,,22422478712
401812074,2182,2026-02-20T00:00Z,away,29.0,41.0,24.0,37.0,5.0,4.0,87.1,123.2,72.1,111.2,35.0,34.0,36.0,36.0,-1.0,-2.0,35.0,34.0,36.0,36.0,-1.0,-2.0,,22422478712
401812081,2182,2026-02-22T19:00Z,home,33.0,35.0,27.0,35.0,6.0,0.0,99.2,105.2,81.2,105.2,32.0,37.5,30.0,36.5,2.0,1.0,32.0,37.5,30.0,36.5,2.0,1.0,,22422478712
401812086,2182,2026-02-27T00:00Z,home,,,,,,,,,,,32.33,36.67,29.0,36.0,3.33,0.67,32.33,36.67,29.0,36.0,3.33,0.67,0.0,22422478712
401828434,2184,2026-02-19T00:00Z,home,32.0,30.0,28.0,33.0,4.0,-3.0,93.2,87.4,81.5,96.1,,,,,,,,,,,,,,22422478712
401828439,2184,2026-02-21T19:00Z,away,39.0,27.0,42.0,36.0,-3.0,-9.0,122.7,85.0,132.2,113.3,32.0,30.0,28.0,33.0,4.0,-3.0,32.0,30.0,28.0,33.0,4.0,-3.0,,22422478712
401828445,2184,2026-02-26T00:00Z,home,17.0,,31.0,,-14.0,,141.7,,258.3,,35.5,28.5,35.0,34.5,0.5,-6.0,35.5,28.5,35.0,34.5,0.5,-6.0,,22422478712
401812595,219,2026-02-21T19:00Z,away,40.0,30.0,35.0,39.0,5.0,-9.0,122.8,92.1,107.4,119.7,,,,,,,,,,,,,,22422478712
401809373,2193,2026-02-18T23:30Z,away,34.0,44.0,34.0,35.0,0.0,9.0,102.5,132.6,102.5,105.5,,,,,,,,,,,,,,22422478712
401809380,2193,2026-02-21T21:00Z,away,39.0,48.0,36.0,39.0,3.0,9.0,116.1,142.9,107.2,116.1,34.0,44.0,34.0,35.0,0.0,9.0,34.0,44.0,34.0,35.0,0.0,9.0,,22422478712
401809383,2193,2026-02-26T00:00Z,home,25.0,,27.0,,-2.0,,181.7,,196.2,,36.5,46.0,35.0,37.0,1.5,9.0,36.5,46.0,35.0,37.0,1.5,9.0,,22422478712
401806492,2197,2026-02-20T01:30Z,home,28.0,42.0,29.0,44.0,-1.0,-2.0,84.6,127.0,87.7,133.0,,,,,,,,,,,,,,22422478712
401806497,2197,2026-02-21T21:30Z,home,20.0,48.0,36.0,34.0,-16.0,14.0,62.2,149.2,111.9,105.7,28.0,42.0,29.0,44.0,-1.0,-2.0,28.0,42.0,29.0,44.0,-1.0,-2.0,,22422478712
401806503,2197,2026-02-27T01:30Z,away,,,,,,,,,,,24.0,45.0,32.5,39.0,-8.5,6.0,24.0,45.0,32.5,39.0,-8.5,6.0,,22422478712
401807750,2198,2026-02-19T00:00Z,home,34.0,35.0,28.0,41.0,6.0,-6.0,85.8,88.3,70.7,103.5,,,,,,,,,,,,,,22422478712
401807753,2198,2026-02-22T00:00Z,away,53.0,42.0,42.0,50.0,11.0,-8.0,166.8,132.2,132.2,157.3,34.0,35.0,28.0,41.0,6.0,-6.0,34.0,35.0,28.0,41.0,6.0,-6.0,,22422478712
401807757,2198,2026-02-26T00:00Z,home,34.0,,24.0,,10.0,,306.3,,216.2,,43.5,38.5,35.0,45.5,8.5,-7.0,43.5,38.5,35.0,45.5,8.5,-7.0,,22422478712
401814570,2199,2026-02-17T23:30Z,home,35.0,31.0,27.0,27.0,8.0,4.0,106.7,94.5,82.3,82.3,,,,,,,,,,,,,,22422478712
401814577,2199,2026-02-21T22:00Z,away,29.0,46.0,51.0,43.0,-22.0,3.0,81.1,128.7,142.7,120.3,35.0,31.0,27.0,27.0,8.0,4.0,35.0,31.0,27.0,27.0,8.0,4.0,,22422478712
401814583,2199,2026-02-24T23:30Z,home,22.0,42.0,43.0,31.0,-21.0,11.0,61.9,118.1,120.9,87.2,32.0,38.5,39.0,35.0,-7.0,3.5,32.0,38.5,39.0,35.0,-7.0,3.5,,22422478712
401820757,221,2026-02-21T19:00Z,home,23.0,50.0,20.0,48.0,3.0,2.0,75.6,164.3,65.7,157.7,,,,,,,,,,,,,,22422478712
401820768,221,2026-02-26T01:00Z,away,,,,,,,,,,,23.0,50.0,20.0,48.0,3.0,2.0,23.0,50.0,20.0,48.0,3.0,2.0,,22422478712
401812077,2210,2026-02-22T00:00Z,home,41.0,41.0,53.0,49.0,-12.0,-8.0,122.8,122.8,158.7,146.7,,,,,,,,,,,,,,22422478712
401812085,2210,2026-02-27T00:00Z,away,,,,,,,,,,,41.0,41.0,53.0,49.0,-12.0,-8.0,41.0,41.0,53.0,49.0,-12.0,-8.0,,22422478712
401823320,2217,2026-02-21T00:00Z,home,32.0,46.0,37.0,31.0,-5.0,15.0,93.5,134.3,108.1,90.5,,,,,,,,,,,,,,22422478712
401820593,2217,2026-02-22T19:00Z,away,39.0,46.0,36.0,43.0,3.0,3.0,114.5,135.1,105.7,126.2,32.0,46.0,37.0,31.0,-5.0,15.0,32.0,46.0,37.0,31.0,-5.0,15.0,,22422478712
401822947,222,2026-02-17T23:30Z,away,43.0,38.0,42.0,39.0,1.0,-1.0,110.7,97.8,108.1,100.4,,,,,,,,,,,,,,22422478712
401822953,222,2026-02-21T22:30Z,home,32.0,31.0,34.0,39.0,-2.0,-8.0,99.8,96.6,106.0,121.6,43.0,38.0,42.0,39.0,1.0,-1.0,43.0,38.0,42.0,39.0,1.0,-1.0,,22422478712
401822961,222,2026-02-26T00:00Z,home,24.0,,18.0,,6.0,,185.5,,139.1,,37.5,34.5,38.0,39.0,-0.5,-4.5,37.5,34.5,38.0,39.0,-0.5,-4.5,,22422478712
401828235,2226,2026-02-19T01:00Z,away,26.0,34.0,28.0,24.0,-2.0,10.0,77.7,101.6,83.7,71.7,,,,,,,,,,,,,,22422478712
401828241,2226,2026-02-22T21:00Z,away,34.0,38.0,32.0,41.0,2.0,-3.0,107.7,120.3,101.3,129.8,26.0,34.0,28.0,24.0,-2.0,10.0,26.0,34.0,28.0,24.0,-2.0,10.0,,22422478712
401828246,2226,2026-02-27T00:00Z,home,,,,,,,,,,,30.0,36.0,30.0,32.5,0.0,3.5,30.0,36.0,30.0,32.5,0.0,3.5,,22422478712
401804938,2229,2026-02-19T23:00Z,away,40.0,40.0,41.0,39.0,-1.0,1.0,102.1,102.1,104.6,99.5,,,,,,,,,,,,,,22422478712
401804943,2229,2026-02-21T20:00Z,home,29.0,41.0,22.0,45.0,7.0,-4.0,87.1,123.2,66.1,135.2,40.0,40.0,41.0,39.0,-1.0,1.0,40.0,40.0,41.0,39.0,-1.0,1.0,,22422478712
