event_id,team_id,game_datetime_utc,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,ats_margin_l10,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,pipeline_run_id
401828156,2429,2026-01-03T23:10Z,71.7,72.3,-0.6,0.3,52.52,57.02,44.96,38.61,44.98,33.53,73.45,30.88,69.12,18.81,111.41,112.19,-0.78,64.47,64.47,34.0,36.0,34.6,37.2,-0.6,-1.2,0.4,,,5.6,3.5,13.2,7.66,11.18,20.2,,,113.94,110.87,3.07,53.8,18.96,65.09,22452179870
401828163,2429,2026-01-08T01:00Z,75.8,75.8,0.0,0.9,53.37,58.3,45.04,42.47,45.69,34.12,74.72,31.42,68.58,18.25,114.25,114.13,0.12,66.26,66.26,33.9,37.8,35.7,37.6,-1.8,0.2,0.5,,,5.6,4.0,13.4,7.61,11.25,20.26,,,105.5,115.27,-9.77,49.53,18.47,63.03,22452179870
401828170,2429,2026-01-11T19:00Z,74.9,73.7,1.2,2.0,52.83,57.59,46.24,40.89,44.86,34.65,74.0,31.37,68.63,17.84,114.05,111.98,2.07,65.61,65.61,33.4,37.4,34.3,36.9,-0.9,0.5,0.5,,,5.6,4.4,13.3,7.44,10.89,21.74,,,108.22,109.25,-1.03,50.28,18.18,63.18,22452179870
401828174,2429,2026-01-15T00:00Z,75.4,73.1,2.3,3.1,53.84,58.43,47.59,42.34,45.66,34.26,73.84,30.64,69.36,17.79,115.38,111.64,3.74,65.29,65.29,33.3,38.0,33.1,37.5,0.2,0.5,0.6,,,5.7,4.3,13.3,8.11,10.44,20.9,,,117.1,113.74,3.36,54.18,18.09,66.29,22452179870
401828180,2429,2026-01-18T19:00Z,76.2,74.6,1.6,2.4,54.3,58.99,46.31,40.72,46.08,35.28,75.99,30.77,69.23,17.62,116.46,113.77,2.69,65.38,65.38,34.4,37.7,34.3,37.8,0.1,-0.1,0.6,,,5.8,4.3,13.6,7.93,9.7,21.79,,,110.12,110.62,-0.5,52.82,18.68,63.12,22452179870
401828194,2429,2026-01-24T00:30Z,76.1,75.9,0.2,1.2,54.66,59.44,46.29,39.63,46.3,35.95,77.61,29.81,70.19,18.31,115.89,115.42,0.47,65.61,65.61,34.5,37.5,35.4,38.0,-0.9,-0.5,0.6,,,5.2,4.3,13.5,8.34,10.35,20.13,,,116.64,115.69,0.96,54.11,17.43,66.2,22452179870
401828198,2429,2026-01-29T00:00Z,78.1,75.0,3.1,3.0,56.42,61.2,45.12,39.24,47.87,37.54,79.33,28.59,71.41,17.96,118.78,113.85,4.93,65.72,65.72,33.8,40.2,33.2,39.3,0.6,0.9,0.7,,,5.5,4.2,13.8,6.92,9.15,14.21,,,110.28,109.93,0.35,54.78,20.13,63.55,22452179870
401828204,2429,2026-01-31T00:00Z,79.4,75.2,4.2,4.1,57.33,62.01,44.38,42.02,48.54,39.04,77.55,30.78,69.22,17.7,122.61,115.92,6.69,64.83,64.83,33.6,40.5,32.7,39.2,0.9,1.3,0.8,,,4.8,3.9,13.8,6.16,7.84,13.13,,,116.05,114.74,1.31,54.58,18.27,66.17,22452179870
401828209,2429,2026-02-05T00:30Z,79.3,75.5,3.8,3.7,56.53,61.57,42.26,47.16,48.46,38.27,76.16,32.19,67.81,18.29,121.73,115.82,5.91,65.14,65.14,33.7,40.3,33.5,38.7,0.2,1.6,0.8,,,4.7,3.6,13.1,5.11,6.36,12.17,,,114.47,113.17,1.3,55.03,19.26,62.66,22452179870
401828217,2429,2026-02-08T19:00Z,76.9,75.3,1.6,1.5,56.18,60.56,41.56,43.48,48.28,37.96,74.73,31.41,68.59,18.62,118.44,115.73,2.71,65.02,65.02,34.0,39.3,33.2,39.3,0.8,0.0,0.7,,,4.1,3.6,12.5,5.63,6.53,13.02,,,111.9,112.6,-0.7,54.08,19.6,63.35,22452179870
401828229,2429,2026-02-15T17:00Z,75.0,75.4,-0.4,0.3,55.58,59.13,43.77,39.46,47.56,37.21,71.72,31.33,68.67,19.26,115.09,115.26,-0.17,65.39,65.39,32.7,38.7,33.3,39.3,-0.6,-0.6,0.7,,,4.1,3.5,12.0,6.7,7.91,17.3,,,117.31,114.93,2.38,54.75,17.93,65.27,22452179870
401828233,2429,2026-02-19T01:00Z,72.5,74.2,-1.7,-1.0,56.22,59.14,45.17,35.98,47.8,37.66,69.47,29.91,70.09,20.07,113.38,115.48,-2.1,64.39,64.39,33.5,37.8,33.0,40.4,0.5,-2.6,0.6,,,3.9,3.3,12.0,7.12,8.08,17.68,,,108.17,112.5,-4.33,52.84,20.0,63.98,22452179870
401828238,2429,2026-02-21T17:00Z,72.5,76.3,-3.8,-3.0,57.06,59.99,44.85,34.97,48.46,38.56,71.55,28.72,71.28,20.2,113.21,118.6,-5.39,64.48,64.48,33.1,38.2,34.5,41.0,-1.4,-2.8,0.5,,,3.9,2.9,12.0,7.13,7.66,14.87,,,119.3,117.53,1.77,56.17,18.55,65.28,22452179870
401828244,2429,2026-02-26T00:00Z,71.9,74.6,-2.7,-1.9,55.28,58.45,43.98,31.64,47.21,36.9,72.5,29.48,70.52,19.38,112.06,115.73,-3.67,64.59,64.59,33.4,37.3,33.9,39.9,-0.5,-2.6,0.5,,,4.0,2.8,12.2,7.68,8.24,16.66,,,118.24,117.27,0.97,54.59,17.75,65.34,22452179870
401823493,2430,2025-11-21T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401830116,2430,2025-11-23T22:30Z,94.0,101.0,-7.0,-7.0,61.4,64.5,29.8,63.2,56.1,35.3,66.7,33.3,66.7,5.9,138.6,148.9,-10.3,67.8,67.8,39.0,55.0,51.0,50.0,-12.0,5.0,0.0,,,4.0,1.0,8.0,,,,,,,,,,,,22452179870
401828304,2430,2025-11-25T18:30Z,81.0,81.5,-0.5,-0.5,54.8,58.55,31.25,51.6,49.85,31.55,67.45,27.65,72.35,14.65,116.1,117.1,-1.0,70.25,70.25,32.0,49.0,47.0,34.5,-15.0,14.5,0.5,,,5.5,2.0,10.0,,,,,,,,,,,,22452179870
401830117,2430,2025-11-26T19:00Z,74.0,78.67,-4.67,-4.67,49.73,55.0,39.7,48.23,43.3,32.13,72.23,27.33,72.67,14.47,108.8,116.27,-7.47,68.07,68.07,31.0,43.0,40.33,38.33,-9.33,4.67,0.33,,,5.67,1.67,9.0,10.98,3.88,14.56,,,,,,,,,22452179870
401830118,2430,2025-12-03T00:00Z,73.25,79.5,-6.25,-6.25,49.32,54.9,39.95,47.75,43.12,30.92,73.18,27.08,72.92,16.75,106.25,115.68,-9.43,69.05,69.05,33.75,39.5,38.75,40.75,-5.0,-1.25,0.25,,,5.5,1.25,7.5,9.0,3.99,12.52,,,,,,,,,22452179870
401820812,2430,2025-12-06T21:00Z,74.0,80.0,-6.0,-6.0,52.12,57.14,41.34,46.78,45.12,33.44,72.82,26.1,73.9,16.88,109.36,118.48,-9.12,67.88,67.88,34.8,39.2,38.2,41.8,-3.4,-2.6,0.2,,,5.2,2.0,9.0,9.99,6.6,10.86,,,118.2,131.07,-12.87,54.77,12.47,64.9,22452179870
401830119,2430,2025-12-13T00:00Z,75.33,79.67,-4.33,-4.33,52.05,57.43,40.38,45.77,45.52,31.83,75.27,28.9,71.1,16.73,111.07,117.7,-6.63,68.0,68.0,35.83,39.5,37.33,42.33,-1.5,-2.83,0.33,,,5.33,1.83,10.0,8.94,7.09,11.47,,,,,,,,,22452179870
401827530,2430,2025-12-17T00:00Z,77.43,77.14,0.29,-1.57,53.14,57.96,38.24,42.43,46.69,34.01,74.04,27.56,72.44,14.97,113.94,113.8,0.14,68.09,68.09,36.29,41.14,37.29,39.86,-1.0,1.29,0.43,,,5.29,1.86,11.43,8.66,8.67,20.76,,,107.8,96.53,11.27,52.0,17.13,71.1,22452179870
401830120,2430,2025-12-21T19:00Z,75.88,76.38,-0.5,-2.12,51.96,56.4,39.01,40.9,45.41,33.78,71.36,28.84,71.16,14.29,112.52,113.59,-1.06,67.5,67.5,34.25,41.62,37.38,39.0,-3.12,2.62,0.38,,,5.25,1.75,11.38,8.68,8.06,19.52,,,106.5,100.42,6.07,49.92,15.22,69.18,22452179870
401809226,2430,2026-01-01T21:00Z,82.0,73.78,8.22,-0.22,53.97,58.21,38.84,39.54,47.31,34.47,72.61,28.37,71.63,14.13,117.12,107.89,9.23,69.46,69.46,37.33,44.67,36.78,37.0,0.56,7.67,0.44,,,5.67,1.56,13.44,10.11,7.82,35.88,,,115.98,92.8,23.18,53.94,14.76,72.36,22452179870
401809231,2430,2026-01-03T21:00Z,81.5,73.6,7.9,0.3,53.76,58.08,38.48,41.33,47.21,34.18,72.12,28.94,71.06,14.55,117.14,108.07,9.07,69.07,69.07,36.9,44.6,36.5,37.1,0.4,7.5,0.5,,,5.8,1.4,13.0,9.55,7.43,33.83,,,116.2,95.62,20.58,53.6,15.35,71.23,22452179870
401809317,2430,2026-01-07T23:00Z,81.0,71.7,9.3,1.7,53.3,57.79,38.21,40.09,46.35,37.53,72.78,28.31,71.69,14.27,117.14,105.95,11.19,68.71,68.71,37.3,43.7,34.9,36.8,2.4,6.9,0.6,,,5.8,1.3,13.4,9.25,13.26,33.14,,,118.55,126.75,-8.2,54.0,13.35,65.82,22452179870
401809319,2430,2026-01-10T21:00Z,82.7,75.2,7.5,-0.1,54.3,58.58,38.22,39.53,46.91,40.25,72.63,29.54,70.46,13.27,120.42,111.85,8.57,68.16,68.16,38.4,44.3,36.2,39.0,2.2,5.3,0.5,,,5.2,1.2,13.4,9.17,13.82,34.41,,,120.12,130.26,-10.14,54.84,13.36,66.1,22452179870
401809326,2430,2026-01-16T00:00Z,82.7,76.5,6.2,-0.3,54.21,58.48,36.33,40.1,47.29,39.42,72.05,30.48,69.52,14.78,119.33,112.33,7.0,68.99,68.99,38.9,43.8,37.3,39.2,1.6,4.6,0.5,,,5.1,1.2,13.4,9.34,14.51,36.19,,,119.4,100.2,19.2,54.06,13.6,70.23,22452179870
401809330,2430,2026-01-17T21:00Z,82.5,74.9,7.6,1.1,54.02,57.72,35.18,38.39,47.34,38.8,69.19,31.26,68.74,13.76,119.71,110.74,8.97,68.53,68.53,36.6,45.2,37.2,37.3,-0.6,7.9,0.6,,,5.3,1.8,14.3,9.49,15.2,35.37,,,117.28,99.92,17.35,53.08,13.58,69.88,22452179870
401809336,2430,2026-01-21T23:00Z,84.0,76.9,7.1,0.6,53.64,57.4,34.46,37.75,47.11,38.85,69.44,32.68,67.32,12.99,120.29,111.91,8.38,69.42,69.42,36.4,46.9,38.7,37.8,-2.3,9.1,0.6,,,5.7,1.3,14.0,9.15,15.22,35.73,,,113.98,128.45,-14.47,52.15,16.0,67.08,22452179870
401809340,2430,2026-01-23T20:00Z,84.3,76.9,7.4,0.9,53.91,57.45,34.23,39.47,47.1,40.68,67.66,31.32,68.68,12.16,121.5,112.62,8.88,69.01,69.01,36.1,47.5,38.7,37.8,-2.6,9.7,0.6,,,5.5,1.5,14.2,9.13,14.28,35.72,,,118.42,104.53,13.89,53.79,13.14,70.12,22452179870
401809346,2430,2026-01-30T00:00Z,81.9,79.6,2.3,-2.1,52.94,56.76,36.6,40.63,46.07,38.66,68.21,31.96,68.04,13.15,118.87,117.72,1.15,68.44,68.44,35.2,46.0,38.5,40.7,-3.3,5.3,0.5,,,5.3,1.6,13.4,8.96,14.7,36.4,,,116.51,127.37,-10.86,52.47,14.81,66.71,22452179870
401809350,2430,2026-01-31T17:00Z,83.1,82.0,1.1,-3.0,53.14,57.15,37.02,40.18,46.28,38.39,70.17,31.93,68.07,13.45,119.32,119.72,-0.4,69.29,69.29,36.1,46.3,39.0,42.6,-2.9,3.7,0.5,,,5.4,1.5,13.8,8.75,14.85,37.23,,,115.34,127.96,-12.62,51.62,14.52,67.36,22452179870
401809354,2430,2026-02-04T23:00Z,76.6,83.8,-7.2,-5.0,50.79,54.8,37.48,41.35,44.24,36.47,67.56,32.09,67.91,13.92,113.62,123.91,-10.29,67.59,67.59,32.9,42.4,39.0,43.3,-6.1,-0.9,0.4,,,4.9,1.6,11.8,6.61,15.83,18.49,,,117.07,108.22,8.85,53.41,13.26,69.4,22452179870
401809359,2430,2026-02-08T18:00Z,77.0,84.4,-7.4,-5.2,50.78,55.17,37.6,40.52,43.97,37.81,69.68,32.39,67.61,13.91,114.19,124.78,-10.59,67.62,67.62,33.8,41.9,39.2,43.7,-5.4,-1.8,0.4,,,4.9,1.7,12.1,6.61,15.94,18.19,,,113.29,125.32,-12.03,51.06,14.87,67.44,22452179870
401809366,2430,2026-02-12T00:00Z,74.8,82.6,-7.8,-5.6,50.19,54.47,38.47,39.02,43.37,36.19,69.19,32.19,67.81,15.04,111.07,122.27,-11.2,67.44,67.44,33.4,40.1,38.9,42.2,-5.5,-2.1,0.4,,,5.2,2.0,12.0,6.27,12.99,17.48,,,120.01,111.53,8.48,53.77,12.74,68.72,22452179870
401809371,2430,2026-02-14T22:00Z,75.5,80.0,-4.5,-2.9,50.66,54.96,41.32,38.64,43.61,34.37,69.89,31.39,68.61,15.0,111.69,118.08,-6.39,67.66,67.66,34.5,39.7,35.3,43.2,-0.8,-3.5,0.5,,,5.7,2.0,12.9,7.06,11.22,21.57,,,123.41,110.38,13.03,55.25,11.68,68.46,22452179870
401809374,2430,2026-02-19T00:00Z,79.4,80.3,-0.9,-0.4,53.15,57.17,41.37,40.83,45.66,36.63,69.92,30.0,70.0,12.52,117.77,119.09,-1.32,67.33,67.33,35.8,42.3,34.5,44.3,1.3,-2.0,0.6,,,5.8,2.4,14.0,6.76,11.39,19.69,,,112.7,123.05,-10.35,51.04,14.82,66.94,22452179870
401809380,2430,2026-02-21T21:00Z,80.2,82.8,-2.6,-2.1,54.36,58.6,41.97,41.61,46.54,38.2,72.18,28.73,71.27,12.92,118.72,122.52,-3.8,67.47,67.47,37.5,42.1,35.7,46.0,1.8,-3.9,0.5,,,5.6,2.0,13.6,6.45,10.01,20.44,,,124.7,114.29,10.41,55.64,11.68,68.47,22452179870
401809386,2430,2026-02-27T00:00Z,78.5,81.3,-2.8,-2.3,54.43,58.5,42.44,40.74,46.65,37.55,71.46,28.17,71.83,13.93,117.39,121.64,-4.25,66.82,66.82,37.4,40.5,34.5,45.7,2.9,-5.2,0.5,,,5.8,2.0,13.7,6.52,9.81,20.73,,,110.03,121.39,-11.36,50.73,15.97,67.04,22452179870
401830125,2433,2025-11-23T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401824889,2433,2025-11-23T21:00Z,80.0,83.0,-3.0,-3.0,47.9,51.6,42.9,24.3,41.4,30.0,76.5,40.5,59.5,13.8,110.4,114.5,-4.1,72.5,72.5,44.0,36.0,38.0,45.0,6.0,-9.0,0.0,,,4.0,2.0,15.0,,,,,,,,,,,,22452179870
401830126,2433,2025-12-04T00:30Z,67.5,90.0,-22.5,-9.0,43.25,47.55,45.15,24.45,37.35,26.1,77.55,36.25,63.75,16.45,95.55,128.4,-32.85,70.35,70.35,38.5,29.0,46.0,44.0,-7.5,-15.0,0.0,,,5.0,2.5,13.5,,,,,,,,,,,,22452179870
401829449,2433,2025-12-07T20:00Z,67.0,77.33,-10.33,-1.33,45.5,50.43,44.6,37.3,39.4,27.4,74.7,30.3,69.7,17.23,98.2,112.8,-14.6,68.17,68.17,35.67,31.33,40.33,37.0,-4.67,-5.67,0.33,,,6.0,3.33,13.33,6.07,4.5,42.73,,,,,,,,,22452179870
401830127,2433,2025-12-09T18:00Z,69.25,82.0,-12.75,-4.75,44.92,50.22,41.78,37.08,39.4,26.22,75.82,31.75,68.25,16.03,99.82,117.68,-17.85,69.28,69.28,36.0,33.25,42.0,40.0,-6.0,-6.75,0.25,,,5.5,3.0,12.5,5.09,4.36,35.49,,,,,,,,,22452179870
401809421,2433,2025-12-13T17:00Z,71.2,79.4,-8.2,-1.8,44.22,50.56,40.32,43.8,39.1,24.98,75.78,31.12,68.88,16.2,100.36,112.06,-11.7,70.82,70.82,35.2,36.0,38.4,41.0,-3.2,-5.0,0.4,,,5.4,4.2,12.6,4.68,4.69,33.67,,,,,,,,,22452179870
401808578,2433,2025-12-18T00:30Z,72.5,83.5,-11.0,-4.0,46.23,51.65,42.07,40.2,39.98,28.63,72.67,31.7,68.3,15.88,102.4,118.08,-15.68,70.72,70.72,35.67,36.83,40.17,43.33,-4.5,-6.5,0.33,,,4.83,4.33,13.0,6.47,9.88,31.66,,,105.47,95.23,10.23,46.43,16.5,71.1,22452179870
401808585,2433,2025-12-20T20:00Z,75.29,85.29,-10.0,-4.0,48.0,53.24,46.1,39.14,40.53,30.57,73.86,30.93,69.07,17.54,102.84,116.93,-14.09,73.07,73.07,37.0,35.29,38.29,43.43,-1.29,-8.14,0.29,,,5.71,4.43,14.29,7.53,10.38,29.21,,,105.48,98.92,6.55,49.48,19.25,75.12,22452179870
401819897,2433,2025-12-28T19:00Z,73.62,84.12,-10.5,-5.25,47.36,53.44,44.8,44.08,39.92,31.75,74.47,29.98,70.03,18.1,102.19,117.26,-15.08,71.88,71.88,35.5,35.5,38.38,42.62,-2.88,-7.12,0.25,,,5.38,4.25,13.75,7.2,10.17,27.18,,,99.33,140.93,-41.6,46.03,15.27,70.33,22452179870
401808593,2433,2026-01-01T22:00Z,74.89,85.22,-10.33,-5.67,48.27,54.24,43.46,46.04,40.94,32.54,74.04,29.23,70.77,18.22,102.94,117.63,-14.69,72.56,72.56,35.56,37.0,39.22,43.22,-3.67,-6.22,0.22,,,5.89,4.22,13.89,7.26,9.81,25.45,,,103.9,103.06,0.84,48.16,19.8,72.8,22452179870
401808600,2433,2026-01-03T20:45Z,74.7,85.4,-10.7,-6.5,48.2,53.91,42.66,44.99,41.04,32.47,73.0,28.81,71.19,17.94,102.05,117.07,-15.02,73.07,73.07,35.8,36.8,39.8,43.1,-4.0,-6.3,0.2,,,6.0,4.3,13.7,6.85,9.25,24.02,,,102.25,104.55,-2.3,48.07,19.07,73.62,22452179870
401808605,2433,2026-01-09T01:57Z,74.6,85.5,-10.9,-6.7,49.48,55.02,42.66,45.42,41.9,34.47,72.23,26.36,73.64,18.48,101.83,117.12,-15.29,73.12,73.12,35.4,37.1,40.6,42.4,-5.2,-5.3,0.2,,,6.4,4.6,13.6,7.9,10.7,23.9,,,101.75,135.85,-34.1,48.4,16.25,72.25,22452179870
401808612,2433,2026-01-10T20:00Z,77.0,84.3,-7.3,-5.8,51.68,57.07,40.42,47.19,43.95,37.63,71.64,24.9,75.1,18.29,105.1,115.09,-9.99,73.27,73.27,35.7,39.2,38.9,42.9,-3.2,-3.7,0.2,,,6.6,4.4,13.3,7.59,11.33,17.51,,,104.08,133.08,-29.0,50.84,16.44,71.74,22452179870
401808623,2433,2026-01-17T20:30Z,76.4,86.1,-9.7,-8.2,50.9,56.06,40.73,43.65,43.05,37.96,71.62,25.92,74.08,18.5,103.7,117.37,-13.67,73.59,73.59,35.5,38.8,39.1,44.5,-3.6,-5.7,0.1,,,6.1,4.6,13.2,8.16,11.13,13.47,,,103.1,106.04,-2.94,49.87,19.09,73.53,22452179870
401808633,2433,2026-01-22T17:00Z,74.5,84.2,-9.7,-8.2,50.61,55.39,41.59,41.62,42.5,38.77,70.7,25.2,74.8,18.92,101.81,115.74,-13.93,72.97,72.97,35.7,36.7,38.2,43.5,-2.5,-6.8,0.1,,,5.9,4.7,13.3,8.51,10.14,13.79,,,101.65,128.3,-26.65,49.4,17.18,70.95,22452179870
401808634,2433,2026-01-23T17:00Z,72.6,88.8,-16.2,-10.7,49.78,54.38,42.72,39.47,41.59,38.62,70.38,26.41,73.59,18.88,99.81,122.59,-22.78,72.55,72.55,36.1,34.4,42.3,44.0,-6.2,-9.6,0.0,,,6.2,3.9,12.8,9.81,10.46,21.11,,,98.91,132.56,-33.64,47.07,17.09,71.21,22452179870
401808646,2433,2026-01-30T00:30Z,69.0,84.3,-15.3,-10.7,46.78,51.9,41.88,40.13,39.35,35.93,71.73,25.39,74.61,19.2,94.83,116.39,-21.56,72.38,72.38,34.3,32.6,40.2,41.6,-5.9,-9.0,0.0,,,6.8,4.0,11.7,11.95,11.5,20.63,,,100.94,107.29,-6.35,48.68,18.77,72.64,22452179870
401858731,2433,2026-01-30T20:00Z,59.8,74.7,-14.9,-10.3,45.47,50.69,38.72,40.94,38.86,35.23,70.7,25.29,74.71,18.28,93.64,117.1,-23.46,70.73,70.73,33.11,33.33,41.67,41.33,-8.56,-8.0,0.0,,,6.33,3.89,10.56,11.89,11.97,20.94,,,100.94,107.29,-6.35,48.68,18.77,72.64,22452179870
401808649,2433,2026-02-01T19:00Z,61.2,75.0,-13.8,-9.2,46.26,51.01,38.87,37.77,39.82,34.12,71.0,25.64,74.36,18.16,94.54,116.02,-21.48,71.67,71.67,34.0,34.0,41.44,41.89,-7.44,-7.89,0.0,,,6.78,3.56,10.78,11.93,11.94,21.91,,,101.47,107.58,-6.11,48.82,19.01,72.56,22452179870
401808661,2433,2026-02-05T00:00Z,60.6,73.9,-13.3,-8.7,45.9,50.4,40.37,33.47,39.32,33.5,71.3,27.13,72.87,17.18,95.42,116.27,-20.84,70.51,70.51,34.22,33.11,41.11,41.0,-6.89,-7.89,0.0,,,6.0,3.22,10.67,11.67,11.8,22.31,,,94.4,126.76,-32.36,44.48,17.14,70.88,22452179870
401845842,2433,2026-02-07T20:00Z,61.8,73.1,-11.3,-6.7,45.8,50.89,40.07,36.08,39.59,31.63,72.88,28.7,71.3,17.48,98.12,116.04,-17.92,69.86,69.86,33.78,34.89,39.0,42.22,-5.22,-7.33,0.1,,,5.89,3.11,10.44,11.65,13.33,24.36,,,102.19,108.5,-6.31,49.31,18.63,72.01,22452179870
401808664,2433,2026-02-12T01:00Z,60.7,72.0,-11.3,-6.7,43.46,49.84,39.47,41.23,38.2,27.31,74.49,29.96,70.04,17.34,97.4,115.4,-18.0,69.17,69.17,32.33,35.11,37.89,42.11,-5.56,-7.0,0.1,,,6.11,3.22,9.67,10.33,12.93,24.32,,,97.06,124.9,-27.84,44.72,17.24,70.98,22452179870
401808674,2433,2026-02-14T20:00Z,59.8,73.8,-14.0,-7.6,41.72,48.18,41.88,41.34,36.3,25.3,73.24,31.86,68.14,17.24,95.39,117.43,-22.04,69.58,69.58,32.44,34.0,39.22,42.78,-6.78,-8.78,0.1,,,6.0,3.56,9.56,8.18,9.16,25.56,,,96.88,126.44,-29.56,44.75,17.15,71.22,22452179870
401808676,2433,2026-02-19T00:30Z,62.2,76.3,-14.1,-7.7,44.18,50.31,40.27,42.04,38.62,27.78,72.62,34.5,65.5,16.82,99.94,122.23,-22.29,69.29,69.29,34.11,35.0,40.78,44.0,-6.67,-9.0,0.1,,,6.22,3.11,9.33,11.13,13.55,25.49,,,101.99,111.57,-9.58,48.16,18.54,72.34,22452179870
401808687,2433,2026-02-21T20:00Z,64.1,76.3,-12.2,-6.3,44.67,51.09,39.82,44.12,39.4,26.58,73.06,34.56,65.44,15.61,102.46,121.54,-19.09,69.7,69.7,33.89,37.33,40.44,44.33,-6.56,-7.0,0.1,,,6.67,3.0,9.56,11.03,13.73,26.17,,,102.64,113.81,-11.17,48.52,17.3,71.58,22452179870
401808693,2433,2026-02-26T01:30Z,67.5,75.0,-7.5,-5.6,47.53,53.43,38.68,43.86,41.93,29.07,73.06,34.16,65.84,15.94,106.9,118.74,-11.84,70.14,70.14,35.33,39.67,39.44,43.89,-4.11,-4.22,0.1,,,6.44,3.22,11.22,11.0,14.11,15.37,,,101.86,126.97,-25.11,47.32,16.95,70.84,22452179870
401829466,2437,2025-11-20T01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401829422,2437,2025-11-22T01:00Z,96.0,80.0,16.0,15.0,63.8,67.5,47.7,21.5,53.8,41.9,92.9,31.2,68.8,12.8,136.8,114.0,22.8,70.2,70.2,45.0,51.0,44.0,36.0,1.0,15.0,1.0,,,7.0,1.0,18.0,,,,,,,,,,,,22452179870
401829467,2437,2025-11-26T00:00Z,84.5,89.5,-5.0,0.0,55.0,57.45,46.6,29.7,46.6,35.95,70.45,31.0,69.0,14.2,115.8,121.3,-5.5,73.6,73.6,41.0,43.5,47.0,42.5,-6.0,1.0,0.5,,,7.0,1.5,13.5,,,,,,,,,,,,22452179870
401829046,2437,2025-11-26T19:00Z,82.0,89.0,-7.0,-3.67,55.8,57.93,46.9,25.27,47.47,35.47,70.3,32.17,67.83,15.0,115.87,125.03,-9.17,71.2,71.2,38.0,44.0,47.33,41.67,-9.33,2.33,0.33,,,6.33,2.67,15.33,8.91,6.01,29.0,,,,,,,,,22452179870
401829468,2437,2025-11-30T01:00Z,76.75,85.25,-8.5,-6.0,52.52,55.4,47.45,28.05,44.7,33.08,70.22,31.28,68.72,18.23,108.15,119.55,-11.4,71.35,71.35,36.25,40.5,45.0,40.25,-8.75,0.25,0.25,,,6.0,3.0,14.25,9.79,6.85,24.1,,,,,,,,,22452179870
401826921,2437,2025-12-04T01:00Z,78.2,80.6,-2.4,-1.8,56.82,59.4,50.36,27.64,47.36,36.78,71.56,28.9,71.1,18.8,113.74,115.74,-2.0,69.42,69.42,38.0,40.2,40.4,40.2,-2.4,0.0,0.4,,,5.6,3.0,15.6,12.81,10.19,29.62,,,,,,,,,22452179870
401826924,2437,2025-12-06T22:00Z,76.83,79.67,-2.83,-2.33,55.68,58.52,47.72,29.7,46.73,36.78,71.0,28.12,71.88,17.95,112.55,115.48,-2.93,68.8,68.8,37.17,39.67,39.67,40.0,-2.5,-0.33,0.33,,,5.5,3.17,14.5,11.79,9.11,26.59,,,98.6,121.4,-22.8,48.77,20.03,71.73,22452179870
401829469,2437,2025-12-10T01:00Z,74.43,76.14,-1.71,-1.29,54.3,57.67,46.61,30.03,45.77,35.81,73.36,28.47,71.53,18.14,111.5,112.76,-1.26,67.11,67.11,36.14,38.29,37.57,38.57,-1.43,-0.29,0.43,,,5.0,3.0,14.43,11.37,8.71,24.68,,,126.5,109.57,16.93,62.6,15.87,65.87,22452179870
401829470,2437,2025-12-17T01:00Z,75.0,75.38,-0.38,0.0,54.7,57.92,44.95,29.19,46.51,35.71,73.11,28.86,71.14,18.59,111.84,111.31,0.53,67.38,67.38,37.38,37.62,37.0,38.38,0.38,-0.75,0.5,,,4.88,2.75,15.0,10.59,8.07,23.4,,,123.42,107.48,15.95,61.32,17.32,66.7,22452179870
401828515,2437,2025-12-21T00:00Z,78.33,73.44,4.89,1.67,55.28,58.37,44.92,28.87,47.04,35.99,72.77,29.17,70.83,17.58,115.22,107.68,7.54,68.09,68.09,39.44,38.89,36.56,36.89,2.89,2.0,0.56,,,5.56,2.67,15.78,10.05,7.59,30.37,,,100.25,115.15,-14.9,48.08,19.85,68.05,22452179870
401827266,2437,2025-12-29T01:00Z,79.0,74.3,4.7,1.8,55.77,59.07,45.24,30.61,47.53,35.85,73.49,28.66,71.34,17.76,115.51,108.3,7.21,68.48,68.48,39.8,38.3,36.1,37.6,3.7,0.7,0.6,,,5.8,2.6,15.6,9.6,7.17,28.65,,,103.82,114.9,-11.08,50.5,19.76,68.84,22452179870
