game_date,game_id,away_team,away_abbr,home_team,home_abbr,tip_time_et,consensus_spread,consensus_total,consensus_ml_away,consensus_ml_home,open_spread,open_total,dk_spread,dk_total,fd_spread,fd_total,caesars_spread,betmgm_spread,away_score,home_score,game_status,scraped_at_utc
2025-11-05,639,Southern Indiana,SISE,Butler,BUT,00:00,-22.5,155.5,-114.0,-111.0,-20.0,155.5,-22.5,156.5,-22.5,155.5,-23.5,-22.5,58.0,88.0,Final,2026-03-12T06:16:43Z
2025-11-05,641,South Dakota,SDAK,Creighton,CRE,01:00,-29.5,170.5,,-113.0,-27.5,167.0,-29.5,170.5,-29.5,169.5,-30.0,-29.5,76.0,92.0,Final,2026-03-12T06:16:43Z
2025-11-05,643,Tarleton State,TARST,LSU,LSU,01:00,-15.0,149.0,,-110.0,-19.5,146.0,-15.5,148.5,-15.5,148.5,-15.5,-15.5,60.0,96.0,Final,2026-03-12T06:16:43Z
2025-11-05,645,North Dakota State,NDSU,UC Davis,UCD,02:00,-2.0,143.5,,-109.0,-1.0,144.0,-1.5,142.5,-1.5,143.5,-2.0,-1.5,68.0,80.0,Final,2026-03-12T06:16:43Z
2025-11-05,647,Eastern Washington,EWU,Loyola Marymount,LMU,03:30,-9.5,153.5,-113.0,-110.0,-6.5,153.5,-8.5,151.5,-8.5,152.5,-9.5,-9.5,62.0,70.0,Final,2026-03-12T06:16:43Z
2025-11-05,306621,Coppin State,COPP,La Salle,LAS,23:30,-17.5,139.5,-111.0,-111.0,-15.5,142.0,-17.5,139.5,-17.5,139.5,-18.0,-17.5,59.0,59.0,2nd H,2026-03-12T06:16:43Z
2025-11-05,306623,Delaware State,DSU,Temple,TEM,00:00,-17.0,154.5,-112.0,-110.0,-19.0,154.5,-16.5,154.5,-16.5,155.5,-17.0,-17.5,65.0,83.0,Final,2026-03-12T06:16:43Z
2025-11-05,306625,Maryland E. Shore,UMES,Georgia,UGA,00:00,-34.0,142.5,,-117.0,-29.5,141.5,-35.5,146.5,-34.5,143.5,-34.0,-34.5,29.0,94.0,Final,2026-03-12T06:16:43Z
2025-11-05,306627,Southern,SOUTH,Marquette,MARQ,01:00,-24.0,154.5,-114.0,-115.0,-21.0,148.0,-23.5,155.5,-23.5,156.5,-24.5,-23.5,82.0,100.0,Final,2026-03-12T06:16:43Z
2025-11-05,306629,Alabama A&M,AAMU,Indiana,IND,01:05,-30.0,147.0,,-112.0,-24.0,144.0,-30.5,147.5,-29.5,147.5,-30.5,-30.5,51.0,98.0,Final,2026-03-12T06:16:43Z
2025-11-05,306631,North Alabama,NOALA,Mississippi State,MSST,02:00,-24.5,151.5,,-115.0,-24.5,154.5,-24.5,151.5,-24.5,151.5,-24.5,-24.5,62.0,86.0,Final,2026-03-12T06:16:43Z
2025-11-05,306633,South Carolina Upstate,SCUS,Fresno State,FRES,02:00,-9.5,164.5,-115.0,-109.0,-9.5,164.5,-9.5,165.5,-9.5,164.5,-9.5,-9.5,67.0,66.0,Final,2026-03-12T06:16:43Z
2025-11-05,306635,East Texas A&M,ETAM,New Mexico,UNM,02:00,-22.5,144.0,-117.0,-107.0,-21.5,142.5,-22.5,143.5,-22.5,143.5,-22.5,-22.5,54.0,76.0,Final,2026-03-12T06:16:43Z
2025-11-06,653,The Citadel,CIT,Boston College,BC,00:00,-16.0,144.5,-114.0,-110.0,-17.0,141.5,-16.5,145.5,-15.5,144.5,-16.0,-16.5,47.0,76.0,Final,2026-03-12T06:16:55Z
2025-11-06,655,Illinois State,ILST,Ohio,OHIO,00:00,-1.5,161.0,-113.0,-110.0,1.5,156.5,-1.5,160.5,-1.5,161.5,-1.5,-1.5,68.0,72.0,Final,2026-03-12T06:16:55Z
2025-11-06,657,Campbell,CAMP,West Virginia,WVU,00:00,-15.5,138.5,-115.0,-110.0,-15.5,137.5,-16.5,139.5,-15.5,138.5,-15.5,-15.5,65.0,73.0,Final,2026-03-12T06:16:55Z
2025-11-06,659,Robert Morris,RMU,Drake,DRKE,00:30,-7.5,151.5,-112.0,-110.0,-9.5,147.5,-7.5,151.5,-7.5,151.5,-7.5,-7.5,81.0,79.0,Final,2026-03-12T06:16:55Z
2025-11-06,661,Nebraska Omaha,NEOM,Abilene Christian,ACU,01:00,-4.5,150.5,-113.0,-110.0,-3.0,153.5,-4.5,151.5,-4.5,150.5,-4.5,-4.5,71.0,73.0,Final,2026-03-12T06:16:55Z
2025-11-06,663,CSU Northridge,CSN,Northern Iowa,UNI,01:00,-10.0,152.5,-114.0,-108.0,-9.5,152.5,-9.5,152.5,-9.5,153.5,-10.0,-9.5,57.0,86.0,Final,2026-03-12T06:16:55Z
2025-11-06,665,UC Riverside,UCRV,North Dakota,UND,01:00,-2.0,146.5,,-106.0,0.0,154.5,-1.5,146.5,-1.5,146.5,-1.5,-1.5,74.0,70.0,Final,2026-03-12T06:16:55Z
2025-11-06,667,Wright State,WRST,California,CAL,03:00,-15.0,147.5,,-111.0,-13.0,153.0,-14.5,147.5,-14.5,147.5,-14.5,-15.5,67.0,77.0,Final,2026-03-12T06:16:55Z
2025-11-06,669,Denver,DEN,Washington,WASH,03:00,-27.5,153.5,-112.0,-107.0,-27.0,153.5,-29.5,153.5,-27.5,153.5,-27.5,-27.5,70.0,84.0,Final,2026-03-12T06:16:55Z
2025-11-06,306641,Long Island,LIU,IU Indianapolis,,23:30,-4.5,185.0,,-110.0,-1.0,160.0,-4.5,185.5,-4.5,185.5,-4.5,-4.5,94.0,90.0,Final,2026-03-12T06:16:55Z
2025-11-06,306643,Jackson State,JKST,Louisville,LOU,00:00,-39.0,165.0,-112.0,-112.0,-29.5,160.0,-38.5,165.5,-39.5,164.5,-39.0,-39.5,70.0,106.0,Final,2026-03-12T06:16:55Z
2025-11-06,306645,Le Moyne,LMD,Xavier,XAV,00:00,-24.5,156.5,,-114.0,-22.0,158.0,-24.5,156.5,-24.5,156.5,-24.5,-24.5,69.0,74.0,Final,2026-03-12T06:16:55Z
2025-11-06,306647,Central Connecticut,CCSU,Quinnipiac,QUIN,00:00,-9.0,150.5,-113.0,-112.0,-9.0,148.0,-8.5,150.5,-8.5,150.5,-8.5,-8.5,49.0,71.0,Final,2026-03-12T06:16:55Z
2025-11-06,306649,Bethune Cookman,COOK,Miami Florida,MIA,00:00,-16.5,155.0,,-107.0,-14.0,153.0,-18.5,154.5,-16.5,155.5,-16.5,-16.5,61.0,61.0,2nd H,2026-03-12T06:16:55Z
2025-11-06,306651,Merrimack,MERR,Auburn,AUB,01:00,-23.5,147.5,,-115.0,-22.5,145.0,-23.5,147.5,-23.5,147.5,-23.5,-23.5,57.0,95.0,Final,2026-03-12T06:16:55Z
2025-11-06,306653,Alcorn State,ALCN,South Alabama,USA,01:00,-18.5,141.5,,-110.0,-14.0,143.5,-20.5,141.5,-18.5,139.5,-18.5,-19.5,70.0,76.0,Final,2026-03-12T06:16:55Z
2025-11-06,306655,Texas Southern,TXSO,Texas A&M,TAM,01:00,-29.5,161.5,,-110.0,-27.0,157.5,-30.5,165.5,-28.5,165.5,-29.5,-27.5,70.0,104.0,Final,2026-03-12T06:16:55Z
2025-11-06,306657,Grambling State,GRAM,Iowa State,ISU,01:00,-34.0,145.0,-114.0,-106.0,-30.5,139.0,-33.5,145.5,-34.5,145.5,-32.5,-34.5,62.0,102.0,Final,2026-03-12T06:16:55Z
2025-11-06,306659,North Florida,UNF,Florida,FLA,01:00,-43.5,169.5,,-105.0,-36.0,168.0,-43.5,169.5,-43.5,169.5,-43.0,-43.5,64.0,104.0,Final,2026-03-12T06:16:55Z
2025-11-06,306661,St. Francis (PA),SFPA,TCU,TCU,01:00,-28.0,152.5,-115.0,-115.0,-24.5,149.5,-27.5,152.5,-27.5,152.5,-28.0,-28.5,63.0,104.0,Final,2026-03-12T06:16:55Z
2025-11-06,306663,Chicago State,CHS,Saint Louis,SLU,01:00,-29.5,155.0,-116.0,-105.0,-30.0,152.5,-29.5,155.5,-29.5,154.5,-29.0,-29.5,86.0,108.0,Final,2026-03-12T06:16:55Z
2025-11-06,306665,Northwestern State,NWST,North Texas,UNT,01:00,-11.5,138.0,,-110.0,-15.0,138.5,-11.5,137.5,-11.5,138.5,-11.5,-11.5,53.0,80.0,Final,2026-03-12T06:16:55Z
2025-11-06,306667,Texas A&M CC,AMCC,SMU,SMU,01:00,-23.5,160.5,-113.0,-109.0,-23.5,155.0,-23.5,160.5,-22.5,160.5,-23.5,-23.5,58.0,69.0,Final,2026-03-12T06:16:55Z
2025-11-06,306669,Mercyhurst,,Loyola Chicago,LCI,02:00,-21.5,143.5,,-108.0,-21.5,146.0,-21.5,143.5,-21.5,143.5,-21.5,-21.5,75.0,65.0,Final,2026-03-12T06:16:55Z
2025-11-06,306671,Arkansas Pine Bluff,ARPB,Portland,PORT,03:30,-12.0,164.5,,-113.0,-16.0,157.5,-12.5,164.5,-12.5,164.5,-12.5,-12.5,74.0,83.0,Final,2026-03-12T06:16:55Z
2025-11-07,675,SIU Edwardsville,SIUE,UTSA,UTSA,18:30,-6.5,154.5,,-113.0,-7.0,148.0,-6.5,154.5,-6.5,154.5,-6.5,-6.5,77.0,60.0,Final,2026-03-12T06:17:07Z
2025-11-07,679,Georgetown,GTWN,Maryland,MD,23:00,-5.0,143.5,,-109.0,-8.5,148.5,-4.5,143.5,-4.5,144.5,-4.5,-4.5,70.0,60.0,Final,2026-03-12T06:17:07Z
2025-11-07,681,Coll Of Charleston,COC,Liberty,LIB,23:00,-10.0,145.5,-114.0,-120.0,-6.5,151.5,-9.5,146.5,-10.5,145.5,-10.0,-10.5,75.0,90.0,Final,2026-03-12T06:17:07Z
2025-11-07,683,IPFW,PFW,Ohio State,OSU,23:30,-23.5,159.0,-111.0,-118.0,-21.0,162.0,-23.5,159.5,-24.5,159.5,-24.0,-23.5,68.0,94.0,Final,2026-03-12T06:17:07Z
2025-11-07,685,Troy,TROY,Furman,FUR,00:00,-2.5,153.0,,-110.0,-2.0,152.0,-2.5,153.5,-2.5,153.5,-1.5,-2.5,64.0,61.0,Final,2026-03-12T06:17:07Z
2025-11-07,687,Green Bay,GB,Buffalo,BUFF,23:30,-4.0,148.0,,-110.0,-6.5,155.0,-3.5,147.5,-3.5,147.5,-4.0,-3.5,76.0,83.0,Final,2026-03-12T06:17:07Z
2025-11-07,689,Hofstra,HOF,Iona,IONA,00:00,1.0,144.5,-116.0,-112.0,1.0,144.0,1.5,144.5,-1.5,143.5,,1.5,73.0,81.0,Final,2026-03-12T06:17:07Z
2025-11-07,691,Sacred Heart,SHU,Duquesne,DUQ,00:00,-12.5,157.0,-111.0,-111.0,-11.0,152.0,-12.5,156.5,-12.5,157.5,-12.5,-12.5,80.0,92.0,Final,2026-03-12T06:17:07Z
2025-11-07,693,Tennessee Tech,TNTC,Charlotte,CHAR,00:00,-12.5,147.5,-112.0,-107.0,-13.5,151.0,-11.5,146.5,-12.5,147.5,-12.5,-12.5,65.0,70.0,Final,2026-03-12T06:17:07Z
2025-11-07,695,Washington State,WSU,Davidson,DAV,00:00,-4.0,153.5,-111.0,-104.0,-2.5,153.5,-3.5,153.5,-3.5,154.5,-4.0,-3.5,69.0,85.0,Final,2026-03-12T06:17:07Z
2025-11-07,697,Siena,SIE,Brown,BRWN,00:00,4.0,142.0,-106.0,,-3.0,144.0,3.5,141.5,4.5,141.5,4.0,4.5,62.0,46.0,Final,2026-03-12T06:17:07Z
2025-11-07,699,Oakland,OAK,Purdue,PUR,00:00,-31.5,159.5,,-110.0,-30.5,155.0,-31.5,159.5,-31.5,159.5,-31.5,-31.5,77.0,87.0,Final,2026-03-12T06:17:07Z
2025-11-07,701,Detroit Mercy,DETU,Notre Dame,ND,00:00,-21.0,148.0,,-112.0,-19.0,147.0,-21.5,148.5,-22.5,147.5,-21.0,-21.5,70.0,102.0,Final,2026-03-12T06:17:07Z
2025-11-07,703,Valparaiso,VALP,Kentucky,UK,00:00,-32.5,157.5,,-110.0,-30.5,153.0,-32.5,157.5,-32.5,157.5,-32.5,-32.5,59.0,107.0,Final,2026-03-12T06:17:07Z
2025-11-07,705,Morehead State,MORE,Wake Forest,WAKE,00:00,-22.0,152.5,-113.0,-112.0,-21.5,144.5,-21.5,152.5,-22.5,152.5,-22.5,-22.5,65.0,81.0,Final,2026-03-12T06:17:07Z
2025-11-07,707,Georgia State,GSU,Cincinnati,CIN,00:00,-29.5,151.0,,-110.0,-26.5,146.5,-28.5,151.5,-28.5,149.5,-28.5,-29.5,64.0,74.0,Final,2026-03-12T06:17:07Z
2025-11-07,709,Western Illinois,WIU,Iowa,IOWA,00:00,-30.5,145.5,-113.0,-109.0,-26.0,147.0,-30.5,145.5,-30.5,145.5,-30.5,-30.5,58.0,77.0,Final,2026-03-12T06:17:07Z
2025-11-07,711,Cornell,COR,Kent State,KENT,00:00,-6.0,164.5,,-106.0,-5.5,163.5,-5.5,164.5,-5.5,164.5,-6.5,-6.5,102.0,110.0,Final,2026-03-12T06:17:07Z
2025-11-07,713,Kansas,KU,North Carolina,UNC,00:00,-2.5,159.0,,-112.0,-1.5,152.5,-2.5,158.5,-2.5,158.5,3.0,-2.5,74.0,87.0,Final,2026-03-12T06:17:07Z
2025-11-07,715,UL Monroe,ULM,Mississippi,MISS,00:30,-37.5,149.5,-116.0,-110.0,-31.5,153.0,-38.5,148.5,-36.5,148.5,-37.5,-37.5,65.0,86.0,Final,2026-03-12T06:17:07Z
2025-11-07,717,UMKC,UMKC,Southern Illinois,SIU,01:00,-12.5,141.5,-113.0,-108.0,-13.5,144.5,-12.5,141.5,-12.5,141.5,-12.5,-12.5,78.0,101.0,Final,2026-03-12T06:17:07Z
2025-11-07,719,SE Missouri State,SEMO,Missouri,MIZZ,01:00,-25.5,157.5,,-110.0,-23.0,155.5,-25.5,157.5,-25.5,157.5,-25.5,-25.5,84.0,89.0,Final,2026-03-12T06:17:07Z
2025-11-07,723,Sam Houston St.,SHSU,Texas Tech,TTU,01:00,-31.5,156.5,,-103.0,-26.5,152.0,-30.5,157.5,-31.5,156.5,-31.0,-31.5,77.0,98.0,Final,2026-03-12T06:17:07Z
2025-11-07,725,VMI,VMI,Southern Indiana,SISE,01:50,2.5,154.0,-105.0,-112.0,2.0,153.0,2.5,153.5,2.5,153.5,2.5,2.5,78.0,74.0,Final,2026-03-12T06:17:07Z
2025-11-07,727,Northern Illinois,NIU,Wisconsin,WIS,01:30,-28.5,157.0,-114.0,-118.0,-27.0,157.0,-28.5,157.5,-28.5,156.5,-28.5,-28.5,72.0,97.0,Final,2026-03-12T06:17:07Z
2025-11-07,729,UAB,UAB,NC State,NCST,02:00,-20.0,162.0,,-112.0,-14.0,161.5,-20.5,161.5,-19.5,162.5,-20.0,-20.5,70.0,94.0,Final,2026-03-12T06:17:07Z
2025-11-07,731,Youngstown State,YSU,Grand Canyon,GRC,02:00,-15.5,152.5,-113.0,-105.0,-13.5,152.0,-15.5,152.5,-15.5,152.5,-14.5,-15.5,90.0,81.0,Final,2026-03-12T06:17:07Z
2025-11-07,733,Utah Tech,UTT,Arizona,ARIZ,02:00,-33.5,163.0,-111.0,-115.0,-27.0,157.0,-33.5,161.5,-33.5,162.5,-31.5,-33.5,67.0,93.0,Final,2026-03-12T06:17:07Z
2025-11-07,735,Idaho State,IDST,San Diego,SD,02:00,-4.5,152.0,-113.0,-112.0,-7.0,153.5,-4.5,152.5,-4.5,152.5,-4.5,-4.5,71.0,68.0,Final,2026-03-12T06:17:07Z
2025-11-07,737,Illinois Chicago,UIC,Oregon State,ORST,03:00,-6.0,146.5,-115.0,-111.0,,147.0,-5.5,146.5,-5.5,145.5,-5.5,-6.5,73.0,76.0,Final,2026-03-12T06:17:07Z
2025-11-07,739,Rice,RICE,Oregon,ORE,03:00,-15.5,145.5,-115.0,-110.0,-16.5,143.5,-15.5,145.5,-15.5,146.5,-15.5,-15.5,63.0,67.0,Final,2026-03-12T06:17:07Z
2025-11-07,741,California Baptist,CALBA,UC Irvine,UCI,03:30,-8.5,147.0,,-117.0,-5.5,147.0,-9.5,147.5,-8.5,147.5,-9.0,-9.5,69.0,61.0,Final,2026-03-12T06:17:07Z
2025-11-07,743,Pepperdine,PEPP,UCLA,UCLA,03:30,-29.0,151.5,-114.0,-120.0,-27.0,151.0,-29.5,152.5,-29.5,151.5,-29.5,-29.5,63.0,74.0,Final,2026-03-12T06:17:07Z
2025-11-07,745,Chattanooga,CHAT,Saint Mary's CA,SMCA,03:30,-14.5,145.5,,-119.0,-12.5,142.5,-14.5,145.5,-15.5,145.5,-15.0,-15.5,66.0,87.0,Final,2026-03-12T06:17:07Z
2025-11-07,306501,Columbia,CLMB,New Haven,NWH,18:00,7.5,148.5,-110.0,-115.0,6.5,149.5,7.5,148.5,7.5,148.5,8.0,7.5,71.0,53.0,Final,2026-03-12T06:17:07Z
2025-11-07,306503,Northeastern,NE,Colgate,COLG,22:00,-5.0,147.5,,-111.0,-3.0,148.5,-4.5,146.5,,,-5.0,-5.5,68.0,65.0,Final,2026-03-12T06:17:07Z
2025-11-07,306505,Boston U,BU,Northwestern,NW,23:00,-17.5,136.5,-114.0,-114.0,-15.0,136.5,-18.5,137.5,-16.5,136.5,,-17.5,52.0,76.0,Final,2026-03-12T06:17:07Z
2025-11-07,306507,Arkansas State,ARST,Stephen F. Austin,SFA,00:00,1.5,156.0,-110.0,,1.0,151.0,1.5,155.5,1.5,156.5,1.5,1.5,65.0,90.0,Final,2026-03-12T06:17:07Z
2025-11-07,306509,Winthrop,WIN,George Mason,GMU,00:00,-9.5,146.5,,-110.0,-11.5,148.0,-9.5,146.5,-9.5,146.5,-9.5,-9.5,90.0,96.0,Final,2026-03-12T06:17:07Z
2025-11-07,306511,Gardner Webb,WEBB,Clemson,CLEM,00:00,-29.0,145.0,,-110.0,-29.5,147.5,-28.5,145.5,-29.5,145.5,-29.0,-29.5,59.0,97.0,Final,2026-03-12T06:17:07Z
2025-11-07,306513,North Carolina Central,NCCU,Virginia,UVA,00:00,-34.5,152.5,-112.0,-110.0,-28.5,150.5,-35.5,152.5,-35.5,152.5,-34.5,-34.5,62.0,81.0,Final,2026-03-12T06:17:07Z
2025-11-07,306515,Bucknell,BUCK,Mount St. Mary's,MSM,00:19,-2.0,143.5,-112.0,-105.0,-3.5,143.5,-1.5,143.5,-1.5,143.5,,-1.5,73.0,62.0,Final,2026-03-12T06:17:07Z
2025-11-07,306517,Longwood,LONG,Pittsburgh,PITT,00:00,-14.0,145.5,,-110.0,-17.0,149.0,-13.5,145.5,-13.5,145.5,-14.0,-14.5,60.0,78.0,Final,2026-03-12T06:17:07Z
2025-11-07,306519,Alabama State,ALST,Florida State,FSU,00:00,-25.5,166.5,,-105.0,-22.5,161.0,-25.5,167.5,-24.5,166.5,-25.5,-25.5,64.0,101.0,Final,2026-03-12T06:17:07Z
2025-11-07,306521,Wagner,WAG,Seton Hall,HALL,00:30,-22.0,134.5,-112.0,-110.0,-25.0,132.0,-22.5,134.5,-21.5,134.5,-22.0,-22.5,61.0,68.0,Final,2026-03-12T06:17:07Z
2025-11-07,306523,UMass Lowell,UMASS,Connecticut,CONN,00:30,-35.5,152.0,-114.0,-119.0,-34.5,151.5,-36.5,152.5,-36.5,152.5,-36.5,-36.5,47.0,110.0,Final,2026-03-12T06:17:07Z
2025-11-07,306525,Bryant,BRY,Georgia Tech,GT,00:30,-15.5,139.0,-113.0,-110.0,-16.5,146.5,-15.5,138.5,-15.5,139.5,-15.5,-15.5,45.0,74.0,Final,2026-03-12T06:17:07Z
2025-11-07,306527,Stonehill,STS,DePaul,DEP,01:00,-23.0,148.0,-112.0,-106.0,-21.0,147.0,-22.5,145.5,-23.5,146.5,-22.5,-22.5,64.0,72.0,Final,2026-03-12T06:17:07Z
2025-11-07,306529,Nicholls State,NICH,Eastern Illinois,EIU,01:00,2.5,135.5,-121.0,,1.0,135.5,2.5,135.5,2.5,134.5,3.0,2.5,57.0,65.0,Final,2026-03-12T06:17:07Z
2025-11-07,306531,Mississippi Valley St.,MVSU,Murray State,MURR,01:00,-38.5,159.0,-112.0,-115.0,-32.0,149.0,-38.5,159.5,-38.5,158.5,-37.5,-39.5,60.0,108.0,Final,2026-03-12T06:17:07Z
2025-11-07,306533,SE Louisiana,SELA,UL Lafayette,ULL,01:30,-3.5,136.5,-113.0,-110.0,-3.5,141.0,-3.5,135.5,-3.5,136.5,-3.5,-3.5,52.0,58.0,Final,2026-03-12T06:17:07Z
2025-11-07,306535,Florida Gulf Coast,FGCU,Illinois,ILL,01:30,-28.5,160.5,-112.0,-110.0,-25.5,154.5,-30.5,160.5,-28.5,160.5,-28.5,-28.5,70.0,113.0,Final,2026-03-12T06:17:07Z
2025-11-07,306537,South Carolina State,SCST,Samford,SAM,01:30,-15.0,154.5,-111.0,-103.0,-13.0,155.5,-13.5,155.5,-14.5,154.5,-14.5,-14.5,72.0,82.0,Final,2026-03-12T06:17:07Z
2025-11-07,306539,Yale,YALE,Navy,NAVY,02:00,6.5,147.5,-105.0,-114.0,4.5,148.5,6.5,147.5,6.5,147.5,6.0,6.5,97.0,68.0,Final,2026-03-12T06:17:07Z
2025-11-07,306541,McNeese State,MCNS,Santa Clara,SCU,03:00,-6.0,151.5,-115.0,-107.0,-2.5,154.0,-5.5,151.5,-5.5,151.5,-5.5,-5.5,67.0,79.0,Final,2026-03-12T06:17:07Z
2025-11-08,601,Alabama,ALA,St. John's,SJU,17:00,-4.5,172.5,-113.0,-112.0,-6.0,167.5,-4.5,171.5,-4.5,172.5,-4.5,-4.5,103.0,96.0,Final,2026-03-12T06:17:19Z
2025-11-08,603,Princeton,PRIN,Akron,AKR,17:00,-12.5,156.5,,-115.0,-12.0,155.0,-11.5,154.5,-11.5,154.5,-12.5,-12.5,69.0,104.0,Final,2026-03-12T06:17:19Z
2025-11-08,605,Florida International,FIU,Nebraska,NEB,18:00,-21.0,156.0,-113.0,-110.0,-17.0,150.0,-20.5,156.5,-20.5,156.5,-21.0,-21.5,66.0,96.0,Final,2026-03-12T06:17:19Z
2025-11-08,607,Drexel,DREX,St. Joseph's,JOES,18:00,-9.5,139.5,,-115.0,-11.5,140.5,-9.5,139.5,-9.5,139.5,-9.0,-9.5,65.0,76.0,Final,2026-03-12T06:17:19Z
2025-11-08,611,Western Carolina,WCU,Duke,DUKE,18:44,-37.0,152.5,,-109.0,-30.0,151.5,-36.5,152.5,-36.5,152.5,-37.0,-36.5,54.0,95.0,Final,2026-03-12T06:17:19Z
2025-11-08,613,Marshall,MRSH,Toledo,TOL,19:00,-2.5,160.5,-112.0,-106.0,-1.5,160.0,-3.5,162.5,-2.5,162.5,-2.5,-3.5,85.0,73.0,Final,2026-03-12T06:17:19Z
2025-11-08,615,Milwaukee,MILP,Wofford,WOF,19:00,3.0,151.0,-112.0,,1.5,151.0,2.5,150.5,3.5,150.5,3.0,3.5,76.0,86.0,Final,2026-03-12T06:17:19Z
2025-11-08,617,Texas State,TXST,Tulane,TULN,19:00,-12.5,146.5,-111.0,-113.0,-11.0,147.0,-12.5,146.5,-12.5,146.5,-12.5,-12.5,71.0,79.0,Final,2026-03-12T06:17:19Z
2025-11-08,619,Towson,TOWS,Houston,HOU,20:00,-25.5,130.5,-111.0,-110.0,-22.0,134.0,-25.5,130.5,-25.5,130.5,-25.5,-25.5,48.0,65.0,Final,2026-03-12T06:17:19Z
2025-11-08,621,San Francisco,SF,Memphis,MEM,20:00,-2.0,157.0,-113.0,-110.0,-7.0,153.0,-2.5,157.5,-1.5,156.5,-3.0,-1.5,70.0,76.0,Final,2026-03-12T06:17:19Z
2025-11-08,623,Northern Kentucky,NKU,Tennessee,TENN,20:00,-27.0,137.5,,-109.0,-25.5,139.5,-27.5,137.5,-27.5,138.5,-27.5,-27.5,56.0,95.0,Final,2026-03-12T06:17:19Z
2025-11-08,625,Monmouth,MONM,La Salle,LAS,20:30,-5.0,143.5,,-109.0,-5.0,146.0,-5.5,143.5,-4.5,143.5,-5.0,-5.5,60.0,73.0,Final,2026-03-12T06:17:19Z
2025-11-08,627,CS Fullerton,CSF,Wyoming,WYO,21:00,-15.5,154.5,,-103.0,-12.0,141.0,-15.5,156.5,-15.5,154.5,-15.5,-14.5,82.0,92.0,Final,2026-03-12T06:17:19Z
2025-11-08,629,San Jose State,SJSU,UC Santa Barbara,UCSB,21:00,-9.0,146.5,,-111.0,-5.5,146.5,-9.5,146.5,-9.5,146.5,-9.5,-9.5,74.0,85.0,Final,2026-03-12T06:17:19Z
2025-11-08,631,Montana,MONT,Stanford,STAN,21:00,-12.0,150.5,,-112.0,-11.0,149.5,-10.5,150.5,-11.5,151.5,-12.0,-12.5,68.0,91.0,Final,2026-03-12T06:17:19Z
2025-11-08,633,Utah Valley,UVU,Boise State,BSU,21:00,-11.5,151.0,,-112.0,-13.0,147.0,-11.5,150.5,-11.5,150.5,-11.0,-11.5,77.0,101.0,Final,2026-03-12T06:17:19Z
2025-11-08,635,Canisius,CAN,St. Bonaventure,SBON,21:00,-21.5,136.5,,-105.0,-18.0,139.0,-21.5,136.5,-21.5,136.5,-21.5,-21.5,70.0,89.0,Final,2026-03-12T06:17:19Z
2025-11-08,637,UT Arlington,UTA,New Mexico,UNM,21:00,-13.5,146.5,,-118.0,-11.0,147.5,-15.5,146.5,-14.5,146.5,-13.5,-14.5,56.0,74.0,Final,2026-03-12T06:17:19Z
2025-11-08,639,Vanderbilt,VAN,Central Florida,UCF,21:00,9.5,166.5,-113.0,-111.0,6.0,165.0,9.5,166.5,9.5,165.5,10.0,9.5,105.0,93.0,Final,2026-03-12T06:17:19Z
2025-11-08,641,Elon University,ELON,UNC Greensboro,UNCG,21:00,-4.5,142.5,,-118.0,-2.5,142.5,-4.5,142.5,-4.5,141.5,-4.5,-5.5,92.0,90.0,Final,2026-03-12T06:17:19Z
2025-11-08,645,Eastern Washington,EWU,Colorado,COLO,21:00,-15.5,152.5,-115.0,-117.0,-14.5,149.5,-15.5,152.5,-14.5,152.5,-16.0,-16.5,97.0,102.0,Final,2026-03-12T06:17:19Z
2025-11-08,647,IU Indianapolis,,Butler,BUT,22:00,-21.0,192.0,,-110.0,-21.5,177.0,-18.5,192.5,-19.5,193.5,-20.5,-20.5,80.0,112.0,Final,2026-03-12T06:17:19Z
2025-11-08,649,Long Beach State,LBSU,Fresno State,FRES,22:00,-6.5,143.0,-112.0,-107.0,-4.0,143.0,-6.5,143.5,-6.5,142.5,-6.5,-6.5,62.0,82.0,Final,2026-03-12T06:17:19Z
2025-11-08,651,East Carolina,ECU,Richmond,RICH,23:00,-5.0,143.0,,-111.0,-6.5,144.0,-5.5,143.5,-5.5,143.5,-5.5,-5.5,72.0,87.0,Final,2026-03-12T06:17:19Z
2025-11-08,655,Weber State,WEB,Utah,UTAH,00:00,-15.5,148.0,,-110.0,-17.5,147.5,-15.5,147.5,-15.5,147.5,-15.5,-15.5,89.0,92.0,Final,2026-03-12T06:17:19Z
2025-11-08,657,Arkansas,ARK,Michigan State,MSU,00:00,-2.5,155.0,-113.0,-108.0,1.0,152.5,-2.5,154.5,-2.5,155.5,-2.5,-3.5,66.0,69.0,Final,2026-03-12T06:17:19Z
2025-11-08,659,Central Michigan,CMU,Bradley,BRAD,01:00,-9.5,147.5,,-110.0,-10.5,145.0,-9.5,147.5,-9.5,147.5,-9.5,-9.5,54.0,85.0,Final,2026-03-12T06:17:19Z
2025-11-08,661,Tennessee State,TNST,Belmont,BEL,01:00,-13.0,158.5,-112.0,-114.0,-12.0,153.0,-13.5,158.5,-12.5,158.5,-13.0,-13.5,79.0,87.0,Final,2026-03-12T06:17:19Z
2025-11-08,663,Texas Rio Grande Valley,UTRGV,Southern Utah,SUU,01:30,1.5,160.5,-110.0,,1.5,157.0,-1.5,159.5,1.5,160.5,1.5,1.5,95.0,72.0,Final,2026-03-12T06:17:19Z
