rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
227,UMass Lowell River Hawks,2349,Atlantic Coast Conference,14,2-0,2-0,0-0,-20.0,137.6,157.6,68.2,0.1736,0.93,0.852,1.0,0.0,7.7,1-0,0-0,0-0,0-0,1.0,20.3,0.0,30.7,F,72.3,3.5,0.0,67.2,100.0,,,,,-32.0,-8.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,66.7,57.6,8.0,32.3,67.7,55.6,29.6,50.0,66.7,,26.2,26.2,2026-02-25 16:26 PST,Atlantic Coast Conference
228,Stephen F. Austin Lumberjacks,2617,Horizon League,13,2-1,1-1,1-0,-20.3,110.3,130.6,66.8,0.1253,0.2,0.351,0.667,0.0,4.77,0-1,0-0,1-0,0-0,0.0,-5.9,0.0,29.6,F,59.5,24.8,0.0,46.4,100.0,,,,53.0,-32.3,-8.3,→ FLAT,0.0,interior,-50.0,0,0,0.0,38.4,48.2,7.5,52.9,47.1,34.8,24.6,17.6,83.3,,10.0,10.0,2026-02-25 16:26 PST,Horizon League
229,Utah State Aggies,328,Independents,5,1-1,1-0,0-1,-20.7,93.2,113.9,65.2,0.0906,-0.94,0.392,0.5,0.0,-18.12,0-0,0-0,0-0,0-1,,,1.0,32.4,F,40.1,46.7,0.0,62.4,100.0,,,,,-32.7,-8.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.4,42.1,14.6,40.0,60.0,30.6,54.8,44.1,63.2,,13.7,13.7,2026-02-25 16:26 PST,Independents
230,North Dakota Fighting Hawks,155,Big Ten,5,1-1,1-0,0-1,-21.0,114.6,135.6,67.1,0.1262,-0.82,0.258,0.5,0.0,-12.3,0-0,0-0,0-0,0-1,,,1.0,39.2,F,43.4,61.7,0.0,77.6,100.0,,,,,-33.0,-9.0,→ FLAT,0.0,perimeter,100.0,0,0,0.0,62.5,51.8,10.6,24.0,76.0,20.0,51.7,41.9,66.7,,19.5,19.5,2026-02-25 16:26 PST,Big Ten
231,Rutgers Scarlet Knights,164,Pac-12,12,1-2,0-1,1-1,-21.0,92.2,113.2,73.8,0.0863,-0.73,0.256,0.333,0.0,10.8,0-1,0-0,0-1,0-0,0.0,,0.0,31.8,F,61.9,38.7,0.0,47.2,100.0,,,,59.0,-33.0,-9.0,→ FLAT,0.0,interior,-50.0,0,0,0.0,42.2,49.6,9.8,27.6,72.4,55.2,24.1,21.4,71.9,,-6.8,-6.8,2026-02-25 16:26 PST,Pac-12
232,Houston Christian Huskies,2277,Horizon League,14,2-1,1-0,1-1,-21.2,99.4,120.6,67.5,0.0977,-0.26,0.542,0.667,0.0,-6.55,0-0,1-0,0-0,0-1,,4.7,1.0,30.9,F,51.1,39.1,0.0,50.4,100.0,,,,45.8,-33.2,-9.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,48.4,51.0,17.3,44.1,55.9,24.6,31.1,26.3,66.7,,-11.2,-11.2,2026-02-25 16:26 PST,Horizon League
233,VCU Rams,2670,Big Ten,11,1-1,1-0,0-1,-22.0,92.8,114.8,67.3,0.0797,-0.7,0.137,0.5,0.0,-6.7,0-0,0-0,0-1,0-0,,,0.0,34.0,F,49.0,43.6,0.0,76.0,100.0,,,,,-34.0,-10.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,39.8,51.9,21.0,42.9,57.1,50.0,45.3,31.0,75.0,,20.5,20.5,2026-02-25 16:26 PST,Big Ten
234,New Orleans Privateers,2443,Horizon League,15,3-0,0-0,3-0,-22.1,105.0,127.1,67.7,0.1001,1.03,0.649,1.0,0.0,0.75,1-0,0-0,0-0,1-0,1.0,10.0,0.0,35.9,F,70.9,42.6,0.0,61.6,100.0,,,,67.7,-34.1,-10.1,→ FLAT,0.0,interior,-100.0,0,0,0.0,51.9,52.6,22.2,32.4,67.6,44.4,29.6,25.0,87.5,,15.4,15.4,2026-02-25 16:26 PST,Horizon League
235,Eastern Illinois Panthers,2197,Southland Conference,9,0-2,0-2,0-0,-22.6,101.3,123.9,66.1,0.0898,-0.21,0.417,0.0,0.0,-3.12,0-1,0-0,0-0,0-0,0.0,,0.0,27.8,F,51.0,36.6,0.0,34.4,100.0,,,,,-34.6,-10.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.4,48.7,15.5,45.0,55.0,29.7,15.6,30.0,78.9,0.0,-3.8,-3.8,2026-02-25 16:26 PST,Southland Conference
236,Hampton Pirates,2261,Western Athletic Conference,11,0-2,0-0,0-2,-23.4,101.1,124.5,68.5,0.0836,-0.36,0.256,0.0,0.0,11.55,0-0,0-1,0-0,0-0,,,0.0,29.2,F,59.5,38.0,0.0,36.0,100.0,,,,31.6,-35.4,-11.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,49.0,20.5,40.6,59.4,32.2,35.6,38.1,73.7,,-35.2,-35.2,2026-02-25 16:26 PST,Western Athletic Conference
237,Boston College Eagles,103,Big East,11,1-2,1-0,0-2,-23.6,69.2,92.8,52.4,0.0331,0.07,0.878,0.333,0.0,1.8,0-1,0-0,0-0,1-0,0.0,-9.7,0.0,31.9,F,50.9,67.8,0.0,26.4,100.0,,,,33.2,-35.6,-11.6,→ FLAT,0.0,balanced,100.0,0,0,0.0,44.9,59.5,14.7,19.4,80.6,10.3,53.8,23.8,75.0,,-24.2,-24.2,2026-02-25 16:26 PST,Big East
238,Baylor Bears,239,Southeastern Conference,11,1-2,1-1,0-1,-23.7,123.5,147.2,66.4,0.1172,0.52,0.276,0.333,0.0,9.28,0-1,1-0,0-0,0-0,0.0,7.7,0.0,33.1,F,60.5,37.7,0.0,60.0,100.0,,,,58.3,-35.7,-11.7,→ FLAT,0.0,interior,50.0,0,0,0.0,55.1,49.9,7.8,30.0,70.0,35.6,37.3,31.8,71.4,,-6.2,-6.2,2026-02-25 16:26 PST,Southeastern Conference
239,Northern Iowa Panthers,2460,Ohio Valley Conference,10,1-2,0-2,1-0,-23.8,46.4,70.2,24.8,0.1412,-0.72,0.016,0.333,0.0,4.75,0-0,0-2,0-0,0-0,,,0.0,37.8,F,61.3,48.0,0.0,72.8,100.0,,,,25.4,-35.8,-11.8,→ FLAT,0.0,balanced,-100.0,0,0,0.0,18.8,49.2,6.7,25.0,75.0,12.5,25.0,0.0,50.0,,14.6,14.6,2026-02-25 16:26 PST,Ohio Valley Conference
240,Oregon Ducks,2483,Pac-12,13,1-1,0-1,1-0,-23.8,63.9,87.7,65.6,0.0256,0.0,0.541,0.5,0.0,-26.25,0-0,0-0,0-0,1-0,,-50.2,0.0,32.2,F,28.0,75.4,0.0,45.6,100.0,,,,,-35.8,-11.8,→ FLAT,0.0,balanced,-100.0,0,0,0.0,49.0,50.2,21.5,24.2,75.8,52.9,31.4,25.0,77.8,,-13.5,-13.5,2026-02-25 16:26 PST,Pac-12
241,Loyola Maryland Greyhounds,2352,Independent,6,0-3,0-2,0-1,-24.0,115.8,139.8,23.8,0.1028,-1.02,0.097,0.0,0.0,-7.88,0-1,0-0,0-0,0-1,0.0,,1.0,33.0,F,46.0,45.6,0.0,66.4,100.0,,,,52.3,-36.0,-12.0,→ FLAT,0.0,perimeter,0.0,0,0,0.0,53.8,47.5,14.4,25.0,75.0,15.4,38.5,40.0,0.0,,-9.0,-9.0,2026-02-25 16:26 PST,Independent
242,Wright State Raiders,2750,Horizon League,16,1-2,1-1,0-1,-24.3,72.3,96.6,22.4,0.0345,-0.71,0.5,0.333,0.0,-7.3,0-0,0-0,0-1,0-0,,,0.0,31.7,F,48.6,50.8,0.0,60.8,100.0,,,,,-36.3,-12.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,41.7,58.9,20.3,25.0,75.0,33.3,25.0,0.0,75.0,,-1.2,-1.2,2026-02-25 16:26 PST,Horizon League
243,Monmouth Hawks,2405,Western Athletic Conference,12,0-2,0-0,0-2,-24.5,101.9,126.4,67.9,0.0774,-0.07,0.136,0.0,0.0,14.05,0-1,0-0,0-0,0-0,0.0,,0.0,34.7,F,60.9,57.4,0.0,47.2,100.0,,,,41.4,-36.5,-12.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,54.0,19.7,20.0,80.0,16.1,41.1,34.8,77.8,,-15.3,-15.3,2026-02-25 16:26 PST,Western Athletic Conference
244,Mississippi Valley State Delta Devils,2400,Southwestern Athletic Conference,8,1-3,1-1,0-2,-25.3,74.2,99.5,69.4,0.0331,-0.27,0.034,0.25,0.101,2.85,1-0,0-1,0-0,0-1,1.0,14.6,1.0,36.5,F,65.5,72.5,0.0,41.3,0.0,0.0,32.1,39.3,25.2,-67.4,16.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,43.5,47.4,24.5,30.3,69.7,24.2,38.7,25.0,53.3,,-22.0,-22.0,2026-02-25 16:26 PST,Southwestern Athletic Conference
245,Montana State Bobcats,147,Conference USA,7,0-2,0-0,0-2,-25.7,107.9,133.6,68.1,0.0789,-0.32,0.112,0.0,0.0,2.02,0-0,0-1,0-0,0-0,,,0.0,29.9,F,54.0,35.7,0.0,60.0,100.0,,,,40.1,-37.7,-13.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.2,47.4,11.3,31.6,68.4,47.4,40.4,30.4,77.8,,-12.7,-12.7,2026-02-25 16:26 PST,Conference USA
246,Delaware Blue Hens,48,Missouri Valley Conference,11,0-2,0-1,0-1,-26.0,96.9,122.9,62.8,0.061,-0.81,0.128,0.0,0.0,-9.35,0-0,0-0,0-0,0-1,,,1.0,33.4,F,45.1,66.8,0.0,46.4,100.0,,,,,-38.0,-14.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,54.5,49.7,17.7,8.3,91.7,47.7,45.5,30.0,85.7,,-10.4,-10.4,2026-02-25 16:26 PST,Missouri Valley Conference
247,Prairie View A&M Panthers,2504,Southwestern Athletic Conference,9,2-1,1-0,1-1,-26.3,96.5,122.8,68.0,0.0589,-0.95,0.431,0.667,0.005,-28.67,0-0,0-0,0-0,1-1,,-53.1,1.0,29.8,F,20.6,60.0,0.0,62.0,90.2,,,,67.5,-40.1,-12.5,→ FLAT,0.0,balanced,50.0,0,0,0.0,54.8,43.9,20.5,34.5,65.5,53.8,34.6,27.8,89.3,0.5,6.5,6.5,2026-02-25 16:26 PST,Southwestern Athletic Conference
248,Bucknell Bison,2083,Independent,7,1-2,0-2,1-0,-26.3,87.2,113.5,69.4,0.046,-0.33,0.577,0.333,0.0,-5.52,0-0,0-0,1-1,0-0,,-6.7,0.0,34.6,F,53.3,71.9,0.0,40.8,100.0,,,,,-38.3,-14.3,→ FLAT,0.0,perimeter,-100.0,0,0,0.0,56.5,56.8,22.4,20.0,80.0,35.2,40.7,40.9,73.7,,-21.2,-21.2,2026-02-25 16:26 PST,Independent
249,Alabama State Hornets,2011,Southwestern Athletic Conference,10,1-2,1-0,0-2,-26.4,90.2,116.6,67.2,0.0496,-1.07,0.104,0.333,0.0,-1.25,0-0,0-1,0-1,0-0,,,0.0,33.0,F,52.1,47.7,0.0,74.4,100.0,,,,44.7,-38.4,-14.4,→ FLAT,0.0,interior,100.0,0,0,0.0,46.4,50.4,14.6,23.3,76.7,43.6,34.5,36.8,50.0,,17.7,17.7,2026-02-25 16:26 PST,Southwestern Athletic Conference
250,Delaware State Hornets,2169,Southern Conference,7,0-2,0-1,0-1,-26.4,86.6,113.0,66.5,0.0448,-0.67,0.104,0.0,0.0,-5.5,0-0,0-0,0-1,0-0,,,0.0,30.2,F,49.7,53.0,0.0,45.6,100.0,,,,,-38.4,-14.4,→ FLAT,0.0,interior,0.0,0,0,0.0,41.4,41.5,15.0,34.3,65.7,35.9,21.9,21.4,65.2,,-44.5,-44.5,2026-02-25 16:26 PST,Southern Conference
251,Villanova Wildcats,222,Big 12,5,2-1,1-1,1-0,-26.9,71.0,97.9,27.9,0.0243,-0.07,0.916,0.667,0.0,-1.33,0-0,1-0,0-0,0-1,,6.6,1.0,30.5,F,57.6,50.0,0.0,49.6,100.0,,,,51.6,-38.9,-14.9,→ FLAT,0.0,balanced,-50.0,0,0,0.0,44.4,53.7,5.6,20.0,80.0,11.1,44.4,25.0,0.0,,-5.9,-5.9,2026-02-25 16:26 PST,Big 12
252,Missouri State Bears,2623,Missouri Valley Conference,12,0-2,0-1,0-1,-27.1,89.2,116.3,60.9,0.0452,-0.54,0.377,0.0,0.0,0.4,0-0,0-0,0-1,0-0,,,0.0,28.5,F,53.1,50.9,0.0,32.8,100.0,,,,,-39.1,-15.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.3,49.7,21.1,34.2,65.8,37.5,42.9,37.5,66.7,0.0,-5.0,-5.0,2026-02-25 16:26 PST,Missouri Valley Conference
253,Mercer Bears,2382,Colonial Athletic Association,4,1-2,1-1,0-1,-27.2,49.3,76.5,23.0,0.0577,0.59,0.5,0.333,0.0,14.75,0-1,1-0,0-0,0-0,0.0,4.4,0.0,37.7,F,62.7,69.8,0.0,57.6,100.0,,,,,-39.2,-15.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,27.3,58.4,21.6,12.5,87.5,18.2,9.1,0.0,50.0,0.5,-0.9,-0.9,2026-02-25 16:26 PST,Colonial Athletic Association
254,Florida Atlantic Owls,2226,Atlantic Coast Conference,15,1-1,0-0,1-1,-27.8,96.2,124.0,66.2,0.0512,-0.76,0.46,0.5,0.0,-11.6,0-0,0-0,0-0,0-1,,,1.0,32.9,F,46.7,58.6,0.0,62.4,100.0,,,,60.9,-39.8,-15.8,→ FLAT,0.0,balanced,-50.0,0,0,0.0,55.3,44.7,9.5,20.7,79.3,24.6,33.3,47.4,64.3,,5.2,5.2,2026-02-25 16:26 PST,Atlantic Coast Conference
255,Ball State Cardinals,2050,Mid-American Conference,9,1-2,1-1,0-1,-27.8,81.2,109.0,68.0,0.0327,0.2,0.539,0.333,0.0,8.0,0-1,0-0,0-0,1-0,0.0,-9.3,0.0,29.1,F,54.6,43.9,0.0,53.6,100.0,,,,27.1,-39.8,-15.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,40.0,59.3,13.6,39.0,61.0,31.4,40.0,21.4,81.8,,-20.2,-20.2,2026-02-25 16:26 PST,Mid-American Conference
256,Rice Owls,242,Atlantic Coast Conference,16,0-1,0-0,0-1,-28.3,102.1,130.4,68.6,0.0566,-0.24,0.292,0.0,0.0,19.7,0-1,0-0,0-0,0-0,0.0,,0.0,32.7,F,64.2,51.5,0.0,52.0,100.0,,,,,-40.3,-16.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.7,48.4,15.8,22.2,77.8,35.7,48.2,40.7,80.0,,-8.6,-8.6,2026-02-25 16:26 PST,Atlantic Coast Conference
257,Vermont Catamounts,261,Atlantic Coast Conference,17,1-1,0-0,1-1,-28.4,76.5,104.9,68.8,0.0258,0.02,0.737,0.5,0.0,-2.15,0-0,0-0,0-0,1-0,,-30.5,0.0,32.3,F,45.1,62.1,0.0,60.8,100.0,,,,46.2,-40.4,-16.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,55.8,52.8,14.2,20.0,80.0,40.4,38.5,20.0,57.1,,-4.9,-4.9,2026-02-25 16:26 PST,Atlantic Coast Conference
258,Ole Miss Rebels,145,Patriot League,8,0-2,0-1,0-1,-28.6,108.3,136.9,71.0,0.0633,-0.07,0.069,0.0,0.0,7.02,0-1,0-0,0-0,0-0,0.0,,0.0,28.6,F,56.9,42.2,0.0,44.0,100.0,,,,51.2,-40.6,-16.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,42.6,51.4,14.6,33.3,66.7,42.6,26.2,12.5,88.5,,-14.8,-14.8,2026-02-25 16:26 PST,Patriot League
259,Evansville Purple Aces,339,Ohio Valley Conference,11,0-2,0-1,0-1,-28.6,84.6,113.2,70.6,0.0339,-0.96,0.137,0.0,0.0,-1.7,0-0,0-0,0-0,0-1,,,1.0,29.0,F,49.5,60.9,0.0,28.8,100.0,,,,,-40.6,-16.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,58.3,51.7,16.5,7.7,92.3,10.0,48.3,41.4,83.3,,-38.8,-38.8,2026-02-25 16:26 PST,Ohio Valley Conference
260,Texas A&M Aggies,245,Patriot League,9,2-0,1-0,1-0,-28.7,85.9,114.6,65.2,0.0351,0.01,0.653,1.0,0.0,-15.45,0-0,0-0,0-0,1-0,,-35.8,0.0,31.4,F,38.7,42.2,0.0,96.8,100.0,,,,,-40.7,-16.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.6,56.1,8.1,35.9,64.1,32.3,40.3,40.0,55.0,1.0,5.4,5.4,2026-02-25 16:26 PST,Patriot League
261,Bowling Green Falcons,189,Mid-American Conference,10,0-3,0-2,0-1,-29.1,92.3,121.4,66.4,0.041,-1.1,0.224,0.0,0.0,-4.18,0-1,0-0,0-0,0-1,0.0,,1.0,30.0,F,48.1,51.6,0.0,56.0,100.0,,,,47.7,-41.1,-17.1,→ FLAT,0.0,interior,0.0,0,0,0.0,49.2,53.8,9.8,25.7,74.3,54.2,35.6,38.1,65.6,,-14.4,-14.4,2026-02-25 16:26 PST,Mid-American Conference
262,Long Island University Sharks,112358,Sun Belt Conference,9,2-1,1-0,1-1,-29.4,109.7,139.1,64.6,0.0612,-0.63,0.258,0.667,0.079,5.22,0-0,0-0,0-1,0-0,,,0.0,32.2,F,58.7,51.9,0.0,55.6,45.6,,,,64.6,-59.8,1.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,62.0,50.2,18.9,25.9,74.1,37.0,29.6,31.2,80.0,,6.4,6.4,2026-02-25 16:26 PST,Sun Belt Conference
263,Canisius Golden Griffins,2099,Metro Atlantic Athletic Conference,10,1-1,0-0,1-1,-29.8,88.5,118.3,62.5,0.0343,-0.09,0.014,0.5,0.0,18.8,0-1,0-0,0-0,0-0,0.0,,0.0,33.7,F,66.5,59.9,0.0,50.4,100.0,,,,47.2,-41.8,-17.8,→ FLAT,0.0,balanced,-50.0,0,0,0.0,40.0,56.9,27.8,25.0,75.0,31.1,40.0,22.2,78.6,,9.0,9.0,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
264,McNeese Cowboys,2377,Horizon League,17,3-0,2-0,1-0,-30.7,100.5,131.2,69.6,0.0446,1.07,0.755,1.0,0.0,2.9,1-0,0-0,0-0,1-0,1.0,20.6,0.0,31.8,F,75.4,37.1,0.0,66.4,100.0,,,,76.0,-42.7,-18.7,→ FLAT,0.0,interior,0.0,0,0,0.0,46.6,54.2,14.8,37.1,62.9,50.0,31.0,22.2,72.4,,20.8,20.8,2026-02-25 16:26 PST,Horizon League
265,Alabama A&M Bulldogs,2010,Southwestern Athletic Conference,11,2-1,1-0,1-1,-31.0,105.2,136.2,63.8,0.0488,0.44,0.216,0.667,0.0,7.9,1-0,0-1,0-0,0-0,1.0,11.2,0.0,31.7,F,72.5,38.5,0.0,66.4,100.0,,,,63.8,-43.0,-19.0,→ FLAT,0.0,interior,50.0,0,0,0.0,46.0,54.2,13.2,43.8,56.2,40.3,24.2,20.0,76.0,,11.3,11.3,2026-02-25 16:26 PST,Southwestern Athletic Conference
266,Syracuse Orange,183,Big East,12,0-2,0-1,0-1,-31.3,70.9,102.2,67.9,0.0147,-0.99,0.107,0.0,0.0,-37.3,0-0,0-0,0-0,0-1,,,1.0,28.8,F,29.0,82.5,0.0,23.2,100.0,,,,43.1,-43.3,-19.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,44.9,35.8,14.9,26.5,73.5,27.1,28.8,17.6,68.8,,-57.3,-57.3,2026-02-25 16:26 PST,Big East
267,The Citadel Bulldogs,2643,Colonial Athletic Association,5,0-3,0-2,0-1,-31.4,93.8,125.2,50.9,0.0349,-0.8,0.14,0.0,0.0,3.4,0-0,0-2,0-0,0-0,,,0.0,28.5,F,54.8,46.3,0.0,52.0,100.0,,,,,-43.4,-19.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,60.2,7.4,33.3,66.7,10.0,52.5,28.6,25.0,,-16.6,-16.6,2026-02-25 16:26 PST,Colonial Athletic Association
268,Southern Miss Golden Eagles,2572,Mid-Eastern Athletic Conference,10,1-1,1-0,0-1,-31.5,106.5,138.0,68.2,0.0483,0.79,0.34,0.5,0.0,17.08,1-1,0-0,0-0,0-0,0.5,16.5,0.0,32.8,F,72.7,38.7,0.0,76.0,100.0,,,,,-43.5,-19.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,54.5,60.8,17.1,36.1,63.9,31.3,25.4,29.4,52.4,,6.2,6.2,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
269,UMBC Retrievers,2378,Atlantic Coast Conference,18,2-0,2-0,0-0,-31.7,106.6,138.3,66.9,0.0477,0.98,0.672,1.0,0.0,5.45,1-0,0-0,0-0,0-0,1.0,30.6,0.0,31.5,F,74.2,38.8,0.0,64.0,100.0,,,,,-43.7,-19.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.1,52.2,11.7,33.3,66.7,22.8,35.1,40.0,76.9,,13.2,13.2,2026-02-25 16:26 PST,Atlantic Coast Conference
270,Northwestern State Demons,2466,Horizon League,18,2-1,2-1,0-0,-32.4,69.0,101.4,65.9,0.0118,1.09,0.754,0.667,0.0,1.53,0-0,1-0,1-0,0-0,,6.1,0.0,32.3,F,55.6,60.1,0.0,64.0,100.0,,,,,-44.4,-20.4,→ FLAT,0.0,interior,66.7,0,0,0.0,40.8,50.4,15.2,21.2,78.8,38.8,28.6,28.6,73.7,,5.6,5.6,2026-02-25 16:26 PST,Horizon League
271,Air Force Falcons,2005,Independents,6,0-3,0-2,0-1,-32.7,108.2,140.9,66.0,0.0458,-1.22,0.303,0.0,0.0,-3.72,0-0,0-1,0-1,0-0,,,0.0,23.6,F,50.7,41.0,0.0,27.2,100.0,,,,50.9,-44.7,-20.7,→ FLAT,0.0,perimeter,0.0,0,0,0.0,57.9,57.5,15.0,31.2,68.8,38.6,38.6,36.4,63.6,,-43.7,-43.7,2026-02-25 16:26 PST,Independents
272,Milwaukee Panthers,270,Horizon League,19,0-2,0-0,0-2,-33.0,95.8,128.8,67.3,0.0322,-0.73,0.157,0.0,0.0,6.72,0-0,0-0,0-1,0-0,,,0.0,32.4,F,56.7,68.2,0.0,44.8,100.0,,,,41.0,-45.0,-21.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,51.5,23.1,42.9,57.1,14.1,45.3,31.0,77.8,,-12.0,-12.0,2026-02-25 16:26 PST,Horizon League
273,Seattle U Redhawks,2547,America East Conference,11,1-1,1-1,0-0,-33.0,73.9,106.9,65.0,0.0141,0.2,0.894,0.5,0.0,-6.08,0-0,0-0,0-0,1-0,,-11.3,0.0,24.2,F,45.9,32.0,0.0,63.2,100.0,,,,,-45.0,-21.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.6,62.8,14.8,30.3,69.7,37.9,48.3,35.7,77.3,,7.4,7.4,2026-02-25 16:26 PST,America East Conference
274,Houston Cougars,248,Southeastern Conference,12,0-3,0-1,0-2,-33.2,78.0,111.2,64.6,0.0167,-0.81,0.083,0.0,0.0,3.68,0-1,0-0,0-1,0-0,0.0,,0.0,28.0,F,54.9,46.7,0.0,55.2,100.0,,,,28.4,-45.2,-21.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,35.6,51.8,12.3,39.4,60.6,13.6,36.4,20.8,100.0,,-8.0,-8.0,2026-02-25 16:26 PST,Southeastern Conference
275,Georgetown Hoyas,46,Big 12,6,0-3,0-2,0-1,-33.3,84.0,117.3,64.8,0.021,-1.66,0.062,0.0,0.0,-13.85,0-0,0-0,0-0,0-2,,,2.0,24.3,F,40.2,59.0,0.0,20.0,100.0,,,,26.8,-45.3,-21.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.0,49.3,23.2,41.5,58.5,21.3,41.0,16.0,76.9,0.0,-6.2,-6.2,2026-02-25 16:26 PST,Big 12
276,UNC Greensboro Spartans,2430,Colonial Athletic Association,6,0-2,0-1,0-1,-33.8,113.3,147.1,66.1,0.0473,-0.16,0.154,0.0,0.0,15.78,0-1,0-0,0-0,0-0,0.0,,0.0,30.3,F,61.9,54.0,0.0,45.6,100.0,,,,63.7,-45.8,-21.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,60.2,63.7,19.8,30.8,69.2,27.8,44.4,37.5,66.7,,-19.4,-19.4,2026-02-25 16:26 PST,Colonial Athletic Association
277,Indiana Hoosiers,84,Pac-12,14,0-2,0-1,0-1,-34.3,100.4,134.7,64.5,0.0329,-1.19,0.341,0.0,0.0,-4.8,0-0,0-1,0-0,0-1,,,1.0,23.0,F,47.8,38.2,0.0,37.6,100.0,,,,38.2,-46.3,-22.3,→ FLAT,0.0,perimeter,0.0,0,0,0.0,56.0,52.2,16.4,21.7,78.3,28.0,56.0,35.7,85.7,,-46.4,-46.4,2026-02-25 16:26 PST,Pac-12
278,Memphis Tigers,235,Atlantic Coast Conference,19,0-2,0-1,0-1,-34.3,88.6,122.9,69.3,0.0227,-0.28,0.148,0.0,0.0,9.65,0-0,0-1,0-0,0-0,,,0.0,32.6,F,58.4,64.6,0.0,56.8,100.0,,,,57.5,-46.3,-22.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.2,51.9,21.1,28.1,71.9,23.7,30.5,22.2,64.3,,-23.0,-23.0,2026-02-25 16:26 PST,Atlantic Coast Conference
279,East Tennessee State Buccaneers,2193,Colonial Athletic Association,7,2-1,0-1,2-0,-34.4,76.9,111.3,25.4,0.014,-0.51,0.311,0.667,0.0,-11.48,0-0,0-0,0-1,1-0,,-20.4,0.0,28.1,F,45.7,46.9,0.0,71.2,100.0,,,,50.8,-46.4,-22.4,→ FLAT,0.0,balanced,-100.0,0,0,0.0,38.5,56.8,13.2,22.2,77.8,38.5,46.2,33.3,80.0,,15.6,15.6,2026-02-25 16:26 PST,Colonial Athletic Association
280,Eastern Kentucky Colonels,2198,Missouri Valley Conference,13,3-0,2-0,1-0,-34.9,114.9,149.8,22.4,0.0452,1.14,0.659,1.0,0.0,2.8,1-0,0-0,1-0,0-0,1.0,10.3,0.0,33.0,F,72.2,43.8,0.0,77.6,100.0,,,,76.8,-46.9,-22.9,→ FLAT,0.0,perimeter,0.0,0,0,0.0,62.5,56.0,21.8,33.3,66.7,33.3,58.3,42.9,75.0,1.0,3.0,3.0,2026-02-25 16:26 PST,Missouri Valley Conference
281,Middle Tennessee Blue Raiders,2393,Missouri Valley Conference,14,1-1,1-0,0-1,-35.4,100.8,136.2,63.1,0.0304,0.45,0.872,0.5,0.0,-4.25,0-0,0-0,1-0,0-0,,-1.5,0.0,24.3,F,49.9,31.9,0.0,60.8,100.0,,,,42.3,-47.4,-23.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.2,53.6,8.3,39.5,60.5,30.6,46.8,24.1,89.5,,4.2,4.2,2026-02-25 16:26 PST,Missouri Valley Conference
