combo_id,combo_type,signals,thresholds,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,n,fire_rate,seasons_passing,lx_days_flag,season_hit_rates,date_added,auto_merged,stale
20260306T233109Z_113,pair,ANE_L10_diff|WL_L7_diff,"{""ANE_L10_diff"": 5, ""WL_L7_diff"": 0.25}",0.8478,,0.8093,0.5616,0.0,703,0.1656,1,False,"{""2025"": 0.8478}",2026-03-06,True,False
20260306T233109Z_114,pair,WL_season_diff|PXP_L10_diff,"{""WL_season_diff"": 0.2, ""PXP_L10_diff"": -0.3}",0.8477,,0.8378,0.5072,0.0,768,0.181,1,False,"{""2025"": 0.8477}",2026-03-06,True,False
20260306T233109Z_115,pair,SVI_L10_diff|WL_season_diff,"{""SVI_L10_diff"": -1, ""WL_season_diff"": 0.2}",0.8477,,0.8378,0.5072,0.0,768,0.181,1,False,"{""2025"": 0.8477}",2026-03-06,True,False
20260306T233109Z_116,pair,WL_L10_diff|DPC_season_diff,"{""WL_L10_diff"": 0.2, ""DPC_season_diff"": 2}",0.8476,,0.831,0.587,0.0,597,0.1407,1,False,"{""2025"": 0.8476}",2026-03-06,True,False
20260306T233109Z_117,pair,PEQ_L10_diff|FFC_L4_diff,"{""PEQ_L10_diff"": 5, ""FFC_L4_diff"": 2}",0.8472,,0.7879,0.5349,0.0,504,0.1188,1,False,"{""2025"": 0.8472}",2026-03-06,True,False
20260306T233109Z_118,pair,ANE_L4_diff|ODI_L10_diff,"{""ANE_L4_diff"": 5, ""ODI_L10_diff"": 10}",0.8472,,0.839,0.5333,0.0,602,0.1418,1,False,"{""2025"": 0.8472}",2026-03-06,True,False
20260306T233109Z_119,pair,DPC_L10_diff|FFC_L12_diff,"{""DPC_L10_diff"": 2, ""FFC_L12_diff"": 1}",0.8471,,0.8473,0.64,0.0,543,0.1279,1,False,"{""2025"": 0.8471}",2026-03-06,True,False
20260306T233109Z_120,pair,FFC_L12_diff|ODI_season_diff,"{""FFC_L12_diff"": 1, ""ODI_season_diff"": 10}",0.8471,,0.8729,0.5854,0.0,543,0.1279,1,False,"{""2025"": 0.8471}",2026-03-06,True,False
20260306T233109Z_121,pair,ANE_L4_diff|ODI_L12_diff,"{""ANE_L4_diff"": 5, ""ODI_L12_diff"": 10}",0.847,,0.8413,0.4853,0.0,549,0.1294,1,False,"{""2025"": 0.847}",2026-03-06,True,False
20260306T233109Z_122,pair,PEQ_L10_diff|FFC_season_diff,"{""PEQ_L10_diff"": 5, ""FFC_season_diff"": 1}",0.8469,,0.799,0.5,0.0,653,0.1539,1,False,"{""2025"": 0.8469}",2026-03-06,True,False
20260306T233109Z_123,pair,WL_L4_diff|MTI,"{""WL_L4_diff"": 0.25, ""MTI"": 10}",0.8468,,0.8227,0.6667,0.0,633,0.1492,1,False,"{""2025"": 0.8468}",2026-03-06,True,False
20260306T233109Z_124,pair,ANE_L4_diff|FFC_L7_diff,"{""ANE_L4_diff"": 5, ""FFC_L7_diff"": 2}",0.8467,,0.838,0.5306,0.0,613,0.1444,1,False,"{""2025"": 0.8467}",2026-03-06,True,False
20260306T233109Z_125,pair,ANE_L12_diff|FFC_season_diff,"{""ANE_L12_diff"": 5, ""FFC_season_diff"": 1}",0.8465,,0.8316,0.5217,0.0,710,0.1673,1,False,"{""2025"": 0.8465}",2026-03-06,True,False
20260306T233109Z_126,pair,ANE_trend_med_diff|WL_L12_diff,"{""ANE_trend_med_diff"": -3, ""WL_L12_diff"": 0.2}",0.8465,,0.8082,0.5192,0.0,482,0.1136,1,False,"{""2025"": 0.8465}",2026-03-06,True,False
20260306T233109Z_127,pair,WL_season_diff|WL_L7_diff,"{""WL_season_diff"": 0.2, ""WL_L7_diff"": 0.25}",0.8464,,0.8731,0.4783,0.0,729,0.1718,1,False,"{""2025"": 0.8464}",2026-03-06,True,False
20260306T233109Z_128,pair,WL_L10_diff|WL_L12_diff,"{""WL_L10_diff"": 0.2, ""WL_L12_diff"": 0.2}",0.8464,,0.8162,0.5323,0.0,638,0.1503,1,False,"{""2025"": 0.8464}",2026-03-06,True,False
20260306T233109Z_129,pair,WL_L12_diff|ODI_L7_diff,"{""WL_L12_diff"": 0.2, ""ODI_L7_diff"": 5}",0.8462,,0.8368,0.5082,0.0,585,0.1378,1,False,"{""2025"": 0.8462}",2026-03-06,True,False
20260306T233109Z_130,pair,WL_L10_diff|DPC_L12_diff,"{""WL_L10_diff"": 0.2, ""DPC_L12_diff"": 2}",0.8459,,0.8467,0.5962,0.0,545,0.1284,1,False,"{""2025"": 0.8459}",2026-03-06,True,False
20260306T233109Z_131,pair,ANE_L7_diff|FFC_season_diff,"{""ANE_L7_diff"": 5, ""FFC_season_diff"": 1}",0.8458,,0.8177,0.5152,0.0,856,0.2017,1,False,"{""2025"": 0.8458}",2026-03-06,True,False
20260306T233109Z_132,pair,PEQ_L12_diff|FFC_season_diff,"{""PEQ_L12_diff"": 5, ""FFC_season_diff"": 1}",0.8458,,0.804,0.4789,0.0,616,0.1451,1,False,"{""2025"": 0.8458}",2026-03-06,True,False
20260306T233109Z_133,pair,ANE_L10_diff|FFC_L4_diff,"{""ANE_L10_diff"": 5, ""FFC_L4_diff"": 2}",0.8455,,0.8,0.5581,0.0,576,0.1357,1,False,"{""2025"": 0.8455}",2026-03-06,True,False
20260306T233109Z_134,pair,PEQ_season_diff|WL_L7_diff,"{""PEQ_season_diff"": 5, ""WL_L7_diff"": 0.25}",0.8453,,0.8415,0.5254,0.0,737,0.1737,1,False,"{""2025"": 0.8453}",2026-03-06,True,False
20260306T233109Z_135,pair,ANE_L7_diff|WL_L4_diff,"{""ANE_L7_diff"": 5, ""WL_L4_diff"": 0.25}",0.8452,,0.8382,0.6739,0.0,549,0.1294,1,False,"{""2025"": 0.8452}",2026-03-06,True,False
20260306T233109Z_136,pair,PEQ_L10_diff|FFC_L7_diff,"{""PEQ_L10_diff"": 5, ""FFC_L7_diff"": 2}",0.8452,,0.8162,0.5417,0.0,491,0.1157,1,False,"{""2025"": 0.8452}",2026-03-06,True,False
20260306T233109Z_137,pair,PEQ_season_diff|WL_L12_diff,"{""PEQ_season_diff"": 5, ""WL_L12_diff"": 0.2}",0.8451,,0.8542,0.5,0.0,639,0.1506,1,False,"{""2025"": 0.8451}",2026-03-06,True,False
20260306T233109Z_138,pair,FFC_L10_diff|ODI_L12_diff,"{""FFC_L10_diff"": 1, ""ODI_L12_diff"": 10}",0.8448,,0.8421,0.5385,0.0,496,0.1169,1,False,"{""2025"": 0.8448}",2026-03-06,True,False
20260306T233109Z_139,pair,ANE_trend_short_diff|WL_L12_diff,"{""ANE_trend_short_diff"": -3, ""WL_L12_diff"": 0.2}",0.8447,,0.8361,0.5652,0.0,438,0.1032,1,False,"{""2025"": 0.8447}",2026-03-06,True,False
20260306T233109Z_140,pair,ANE_season_diff|ODI_L4_diff,"{""ANE_season_diff"": 5, ""ODI_L4_diff"": 15}",0.8445,,0.8605,0.561,0.0,656,0.1546,1,False,"{""2025"": 0.8445}",2026-03-06,True,False
20260306T233109Z_141,pair,ANE_L10_diff|FFC_season_diff,"{""ANE_L10_diff"": 5, ""FFC_season_diff"": 1}",0.8444,,0.8138,0.5139,0.0,752,0.1772,1,False,"{""2025"": 0.8444}",2026-03-06,True,False
20260306T233109Z_142,pair,PEQ_L10_diff|WL_L10_diff,"{""PEQ_L10_diff"": 5, ""WL_L10_diff"": 0.2}",0.8444,,0.8108,0.5469,0.0,585,0.1378,1,False,"{""2025"": 0.8444}",2026-03-06,True,False
20260306T233109Z_143,pair,WL_L12_diff|DPC_season_diff,"{""WL_L12_diff"": 0.2, ""DPC_season_diff"": 1}",0.8443,,0.8152,0.5231,0.0,610,0.1437,1,False,"{""2025"": 0.8443}",2026-03-06,True,False
20260306T233109Z_144,pair,ANE_L7_diff|FFC_L4_diff,"{""ANE_L7_diff"": 5, ""FFC_L4_diff"": 2}",0.8443,,0.7914,0.5778,0.0,668,0.1574,1,False,"{""2025"": 0.8443}",2026-03-06,True,False
20260306T233109Z_145,pair,WL_L4_diff|WL_L12_diff,"{""WL_L4_diff"": 0, ""WL_L12_diff"": 0.2}",0.844,,0.8212,0.5167,0.0,609,0.1435,1,False,"{""2025"": 0.844}",2026-03-06,True,False
20260306T233109Z_146,pair,WL_season_diff|WL_L12_diff,"{""WL_season_diff"": 0.2, ""WL_L12_diff"": -0.4}",0.8439,,0.8378,0.5072,0.0,711,0.1675,1,False,"{""2025"": 0.8439}",2026-03-06,True,False
20260306T233109Z_147,pair,WL_season_diff|PXP_L12_diff,"{""WL_season_diff"": 0.2, ""PXP_L12_diff"": -0.3}",0.8439,,0.8378,0.5072,0.0,711,0.1675,1,False,"{""2025"": 0.8439}",2026-03-06,True,False
20260306T233109Z_148,pair,SVI_L12_diff|WL_season_diff,"{""SVI_L12_diff"": -1, ""WL_season_diff"": 0.2}",0.8439,,0.8378,0.5072,0.0,711,0.1675,1,False,"{""2025"": 0.8439}",2026-03-06,True,False
20260306T233109Z_149,pair,WL_L4_diff|WL_L10_diff,"{""WL_L4_diff"": 0, ""WL_L10_diff"": 0.2}",0.8435,,0.8095,0.5283,0.0,626,0.1475,1,False,"{""2025"": 0.8435}",2026-03-06,True,False
20260306T233109Z_150,pair,WL_L7_diff|WL_L10_diff,"{""WL_L7_diff"": 0.25, ""WL_L10_diff"": 0.2}",0.8435,,0.8324,0.5455,0.0,639,0.1506,1,False,"{""2025"": 0.8435}",2026-03-06,True,False
20260306T233109Z_151,pair,WL_L10_diff|ODI_L12_diff,"{""WL_L10_diff"": 0.2, ""ODI_L12_diff"": 3}",0.8434,,0.8108,0.5455,0.0,511,0.1204,1,False,"{""2025"": 0.8434}",2026-03-06,True,False
20260306T233109Z_152,pair,ANE_L10_diff|ODI_L7_diff,"{""ANE_L10_diff"": 5, ""ODI_L7_diff"": 15}",0.8434,,0.8457,0.5,0.0,594,0.14,1,False,"{""2025"": 0.8434}",2026-03-06,True,False
20260306T233109Z_153,pair,WL_season_diff|SCI,"{""WL_season_diff"": 0.2, ""SCI"": 0.05}",0.8433,,0.8506,0.4844,0.0,1091,0.2571,1,False,"{""2025"": 0.8433}",2026-03-06,True,False
20260306T233109Z_154,pair,WL_L7_diff|ODI_L10_diff,"{""WL_L7_diff"": 0.25, ""ODI_L10_diff"": 10}",0.8431,,0.8683,0.5179,0.0,497,0.1171,1,False,"{""2025"": 0.8431}",2026-03-06,True,False
20260306T233109Z_155,pair,WL_L12_diff|DPC_L12_diff,"{""WL_L12_diff"": 0.2, ""DPC_L12_diff"": 2}",0.8431,,0.8407,0.5672,0.0,599,0.1411,1,False,"{""2025"": 0.8431}",2026-03-06,True,False
20260306T233109Z_156,pair,WL_L4_diff|ODI_L7_diff,"{""WL_L4_diff"": 0.25, ""ODI_L7_diff"": 5}",0.843,,0.8496,0.6905,0.0,465,0.1096,1,False,"{""2025"": 0.843}",2026-03-06,True,False
20260306T233109Z_157,pair,WL_L7_diff|ODI_season_diff,"{""WL_L7_diff"": 0.25, ""ODI_season_diff"": 10}",0.8429,,0.8551,0.4444,0.0,592,0.1395,1,False,"{""2025"": 0.8429}",2026-03-06,True,False
20260306T233109Z_158,pair,PEQ_L4_diff|ODI_L10_diff,"{""PEQ_L4_diff"": 5, ""ODI_L10_diff"": 10}",0.8427,,0.8316,0.5507,0.0,604,0.1423,1,False,"{""2025"": 0.8427}",2026-03-06,True,False
20260306T233109Z_159,pair,DPC_L12_diff|FFC_L7_diff,"{""DPC_L12_diff"": 0, ""FFC_L7_diff"": 2}",0.8426,,0.8318,0.5676,0.0,432,0.1018,1,False,"{""2025"": 0.8426}",2026-03-06,True,False
20260306T233109Z_160,pair,WL_L4_diff|SCI,"{""WL_L4_diff"": 0.25, ""SCI"": 0.1}",0.8425,,0.811,0.6154,0.0,635,0.1496,1,False,"{""2025"": 0.8425}",2026-03-06,True,False
20260306T233109Z_161,pair,PEQ_L7_diff|FFC_L12_diff,"{""PEQ_L7_diff"": 5, ""FFC_L12_diff"": 1}",0.8425,,0.8042,0.6,0.0,654,0.1541,1,False,"{""2025"": 0.8425}",2026-03-06,True,False
20260306T233109Z_162,pair,SVI_season_diff|WL_season_diff,"{""SVI_season_diff"": -1, ""WL_season_diff"": 0.2}",0.8425,,0.8387,0.5072,0.0,1105,0.2604,1,False,"{""2025"": 0.8425}",2026-03-06,True,False
20260306T233109Z_163,pair,ANE_season_diff|MTI,"{""ANE_season_diff"": 5, ""MTI"": 10}",0.8424,,0.789,0.5556,0.0,1447,0.341,1,False,"{""2025"": 0.8424}",2026-03-06,True,False
20260306T233109Z_164,pair,ANE_season_diff|ODI_L10_diff,"{""ANE_season_diff"": 5, ""ODI_L10_diff"": 10}",0.8424,,0.8469,0.5143,0.0,660,0.1555,1,False,"{""2025"": 0.8424}",2026-03-06,True,False
20260306T233109Z_165,pair,WL_L10_diff|ODI_L10_diff,"{""WL_L10_diff"": 0.2, ""ODI_L10_diff"": 3}",0.8422,,0.8031,0.5606,0.0,564,0.1329,1,False,"{""2025"": 0.8422}",2026-03-06,True,False
20260306T233109Z_166,pair,WL_season_diff|PXP_season_diff,"{""WL_season_diff"": 0.2, ""PXP_season_diff"": -0.1}",0.8416,,0.8387,0.5072,0.0,1092,0.2573,1,False,"{""2025"": 0.8416}",2026-03-06,True,False
20260306T233109Z_167,pair,PEQ_L12_diff|WL_L7_diff,"{""PEQ_L12_diff"": 5, ""WL_L7_diff"": 0.25}",0.8415,,0.8227,0.5522,0.0,574,0.1352,1,False,"{""2025"": 0.8415}",2026-03-06,True,False
20260306T233109Z_168,pair,ANE_trend_med_diff|WL_L10_diff,"{""ANE_trend_med_diff"": -3, ""WL_L10_diff"": 0.2}",0.8409,,0.7941,0.5208,0.0,465,0.1096,1,False,"{""2025"": 0.8409}",2026-03-06,True,False
20260306T233109Z_169,pair,WL_L7_diff|WL_L12_diff,"{""WL_L7_diff"": 0.25, ""WL_L12_diff"": 0.2}",0.8407,,0.8541,0.55,0.0,609,0.1435,1,False,"{""2025"": 0.8407}",2026-03-06,True,False
20260306T233109Z_170,pair,PEQ_L4_diff|ODI_L12_diff,"{""PEQ_L4_diff"": 5, ""ODI_L12_diff"": 10}",0.8406,,0.8287,0.5,0.0,552,0.1301,1,False,"{""2025"": 0.8406}",2026-03-06,True,False
20260306T233109Z_171,pair,WL_L7_diff|ODI_L12_diff,"{""WL_L7_diff"": 0.25, ""ODI_L12_diff"": 10}",0.8404,,0.859,0.4898,0.0,451,0.1063,1,False,"{""2025"": 0.8404}",2026-03-06,True,False
20260306T233109Z_172,pair,PEQ_L12_diff|ODI_L7_diff,"{""PEQ_L12_diff"": 5, ""ODI_L7_diff"": 15}",0.8402,,0.8725,0.4898,0.0,507,0.1195,1,False,"{""2025"": 0.8402}",2026-03-06,True,False
20260306T233109Z_173,pair,ANE_L12_diff|FFC_L4_diff,"{""ANE_L12_diff"": 5, ""FFC_L4_diff"": 2}",0.84,,0.8,0.5455,0.0,525,0.1237,1,False,"{""2025"": 0.84}",2026-03-06,True,False
20260306T233109Z_174,pair,WL_season_diff|PXP_L4_diff,"{""WL_season_diff"": 0.2, ""PXP_L4_diff"": -0.5}",0.8399,,0.8387,0.5072,0.0,993,0.234,1,False,"{""2025"": 0.8399}",2026-03-06,True,False
20260306T233109Z_175,pair,SVI_L4_diff|WL_season_diff,"{""SVI_L4_diff"": -1, ""WL_season_diff"": 0.2}",0.8399,,0.8387,0.5072,0.0,993,0.234,1,False,"{""2025"": 0.8399}",2026-03-06,True,False
20260306T233109Z_176,pair,ANE_L10_diff|FFC_L7_diff,"{""ANE_L10_diff"": 5, ""FFC_L7_diff"": 2}",0.8398,,0.8261,0.56,0.0,568,0.1338,1,False,"{""2025"": 0.8398}",2026-03-06,True,False
20260306T233109Z_177,pair,FFC_L4_diff|ODI_L10_diff,"{""FFC_L4_diff"": 0, ""ODI_L10_diff"": 10}",0.8398,,0.8137,0.5614,0.0,593,0.1397,1,False,"{""2025"": 0.8398}",2026-03-06,True,False
20260306T233109Z_178,pair,PEQ_L7_diff|WL_L4_diff,"{""PEQ_L7_diff"": 5, ""WL_L4_diff"": 0.25}",0.8397,,0.8385,0.6667,0.0,474,0.1117,1,False,"{""2025"": 0.8397}",2026-03-06,True,False
20260306T233109Z_179,pair,ANE_L4_diff|ODI_L7_diff,"{""ANE_L4_diff"": 5, ""ODI_L7_diff"": 15}",0.8397,,0.8509,0.5357,0.0,605,0.1426,1,False,"{""2025"": 0.8397}",2026-03-06,True,False
20260306T233109Z_180,pair,PEQ_L7_diff|FFC_L4_diff,"{""PEQ_L7_diff"": 5, ""FFC_L4_diff"": 2}",0.8395,,0.7857,0.5814,0.0,592,0.1395,1,False,"{""2025"": 0.8395}",2026-03-06,True,False
20260306T233109Z_181,pair,ANE_L12_diff|WL_L7_diff,"{""ANE_L12_diff"": 5, ""WL_L7_diff"": 0.25}",0.8392,,0.8204,0.5714,0.0,659,0.1553,1,False,"{""2025"": 0.8392}",2026-03-06,True,False
20260306T233109Z_182,pair,ANE_season_diff|PEQ_L7_diff,"{""ANE_season_diff"": 5, ""PEQ_L7_diff"": 5}",0.8391,,0.8077,0.5543,0.0,957,0.2255,1,False,"{""2025"": 0.8391}",2026-03-06,True,False
20260306T233109Z_183,pair,PEQ_L10_diff|WL_L7_diff,"{""PEQ_L10_diff"": 5, ""WL_L7_diff"": 0.25}",0.839,,0.8178,0.5556,0.0,621,0.1463,1,False,"{""2025"": 0.839}",2026-03-06,True,False
20260306T233109Z_184,pair,PEQ_L7_diff|FFC_L10_diff,"{""PEQ_L7_diff"": 5, ""FFC_L10_diff"": 1}",0.839,,0.7882,0.5556,0.0,702,0.1654,1,False,"{""2025"": 0.839}",2026-03-06,True,False
20260306T233109Z_185,pair,PEQ_L12_diff|FFC_L7_diff,"{""PEQ_L12_diff"": 5, ""FFC_L7_diff"": 2}",0.8385,,0.8148,0.5333,0.0,452,0.1065,1,False,"{""2025"": 0.8385}",2026-03-06,True,False
20260306T233109Z_186,pair,ANE_L4_diff|WL_L7_diff,"{""ANE_L4_diff"": 5, ""WL_L7_diff"": 0.25}",0.8382,,0.8241,0.5493,0.0,754,0.1777,1,False,"{""2025"": 0.8382}",2026-03-06,True,False
20260306T233109Z_187,pair,ANE_L7_diff|FFC_L7_diff,"{""ANE_L7_diff"": 5, ""FFC_L7_diff"": 2}",0.8381,,0.8247,0.5636,0.0,667,0.1572,1,False,"{""2025"": 0.8381}",2026-03-06,True,False
20260306T233109Z_188,pair,PEQ_L12_diff|FFC_L10_diff,"{""PEQ_L12_diff"": 5, ""FFC_L10_diff"": 1}",0.8381,,0.7864,0.5342,0.0,624,0.147,1,False,"{""2025"": 0.8381}",2026-03-06,True,False
20260306T233109Z_189,pair,WL_L4_diff|DPC_season_diff,"{""WL_L4_diff"": 0.25, ""DPC_season_diff"": 0}",0.8379,,0.8362,0.6571,0.0,580,0.1367,1,False,"{""2025"": 0.8379}",2026-03-06,True,False
20260306T233109Z_190,pair,ANE_season_diff|ODI_season_diff,"{""ANE_season_diff"": 5, ""ODI_season_diff"": 10}",0.8378,,0.8436,0.525,0.0,962,0.2267,1,False,"{""2025"": 0.8378}",2026-03-06,True,False
20260306T233109Z_191,pair,ANE_L7_diff|WL_L7_diff,"{""ANE_L7_diff"": 5, ""WL_L7_diff"": 0.25}",0.8378,,0.8072,0.5733,0.0,826,0.1946,1,False,"{""2025"": 0.8378}",2026-03-06,True,False
20260306T233109Z_192,pair,PEQ_L10_diff|FFC_L10_diff,"{""PEQ_L10_diff"": 5, ""FFC_L10_diff"": 1}",0.8378,,0.774,0.5395,0.0,672,0.1583,1,False,"{""2025"": 0.8378}",2026-03-06,True,False
20260306T233109Z_193,pair,WL_L10_diff|SCI,"{""WL_L10_diff"": 0.2, ""SCI"": 0.02}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_194,pair,ANE_L7_diff|ODI_L12_diff,"{""ANE_L7_diff"": 5, ""ODI_L12_diff"": 10}",0.8377,,0.8349,0.5342,0.0,610,0.1437,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_195,pair,SVI_season_diff|WL_L10_diff,"{""SVI_season_diff"": -1, ""WL_L10_diff"": 0.2}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_196,pair,SVI_L10_diff|WL_L10_diff,"{""SVI_L10_diff"": -1, ""WL_L10_diff"": 0.2}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_197,pair,WL_L10_diff|PXP_L10_diff,"{""WL_L10_diff"": 0.2, ""PXP_L10_diff"": -0.3}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_198,pair,WL_L10_diff|PXP_L7_diff,"{""WL_L10_diff"": 0.2, ""PXP_L7_diff"": -0.5}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_199,pair,SVI_L7_diff|WL_L10_diff,"{""SVI_L7_diff"": -1, ""WL_L10_diff"": 0.2}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_200,pair,ODI_L4_diff|ODI_L10_diff,"{""ODI_L4_diff"": 15, ""ODI_L10_diff"": 10}",0.8377,,0.84,0.5897,0.0,456,0.1074,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_201,pair,WL_L10_diff|PXP_L4_diff,"{""WL_L10_diff"": 0.2, ""PXP_L4_diff"": -0.5}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_202,pair,SVI_L4_diff|WL_L10_diff,"{""SVI_L4_diff"": -1, ""WL_L10_diff"": 0.2}",0.8377,,0.803,0.5507,0.0,733,0.1727,1,False,"{""2025"": 0.8377}",2026-03-06,True,False
20260306T233109Z_203,pair,WL_L10_diff|PXP_season_diff,"{""WL_L10_diff"": 0.2, ""PXP_season_diff"": -0.1}",0.8374,,0.803,0.5507,0.0,732,0.1725,1,False,"{""2025"": 0.8374}",2026-03-06,True,False
20260306T233109Z_204,pair,ANE_L7_diff|ODI_L10_diff,"{""ANE_L7_diff"": 5, ""ODI_L10_diff"": 10}",0.8373,,0.8283,0.5595,0.0,664,0.1565,1,False,"{""2025"": 0.8373}",2026-03-06,True,False
20260306T233109Z_205,pair,ANE_season_diff|FFC_L10_diff,"{""ANE_season_diff"": 5, ""FFC_L10_diff"": 1}",0.837,,0.7949,0.5205,0.0,773,0.1821,1,False,"{""2025"": 0.837}",2026-03-06,True,False
20260306T233109Z_206,pair,ANE_season_diff|ODI_L12_diff,"{""ANE_season_diff"": 5, ""ODI_L12_diff"": 10}",0.837,,0.84,0.507,0.0,632,0.1489,1,False,"{""2025"": 0.837}",2026-03-06,True,False
20260306T233109Z_207,pair,ANE_L7_diff|PEQ_L12_diff,"{""ANE_L7_diff"": 5, ""PEQ_L12_diff"": 5}",0.8369,,0.7986,0.56,0.0,791,0.1864,1,False,"{""2025"": 0.8369}",2026-03-06,True,False
20260306T233109Z_208,pair,WL_season_diff|PXP_L7_diff,"{""WL_season_diff"": 0.2, ""PXP_L7_diff"": -0.5}",0.8369,,0.8387,0.5072,0.0,895,0.2109,1,False,"{""2025"": 0.8369}",2026-03-06,True,False
20260306T233109Z_209,pair,SVI_L7_diff|WL_season_diff,"{""SVI_L7_diff"": -1, ""WL_season_diff"": 0.2}",0.8369,,0.8387,0.5072,0.0,895,0.2109,1,False,"{""2025"": 0.8369}",2026-03-06,True,False
20260306T233109Z_210,pair,ANE_L12_diff|PEQ_L7_diff,"{""ANE_L12_diff"": 5, ""PEQ_L7_diff"": 5}",0.8366,,0.8007,0.5784,0.0,869,0.2048,1,False,"{""2025"": 0.8366}",2026-03-06,True,False
20260306T233109Z_211,pair,ANE_L12_diff|ODI_L10_diff,"{""ANE_L12_diff"": 5, ""ODI_L10_diff"": 10}",0.8366,,0.8333,0.5542,0.0,673,0.1586,1,False,"{""2025"": 0.8366}",2026-03-06,True,False
20260306T233109Z_212,pair,PEQ_L10_diff|ODI_L4_diff,"{""PEQ_L10_diff"": 5, ""ODI_L4_diff"": 15}",0.8365,,0.8219,0.6,0.0,520,0.1225,1,False,"{""2025"": 0.8365}",2026-03-06,True,False
20260306T233109Z_213,pair,WL_L7_diff|MTI,"{""WL_L7_diff"": 0.25, ""MTI"": 10}",0.8362,,0.8097,0.6125,0.0,818,0.1927,1,False,"{""2025"": 0.8362}",2026-03-06,True,False
20260306T233109Z_214,pair,ANE_L4_diff|ODI_season_diff,"{""ANE_L4_diff"": 5, ""ODI_season_diff"": 10}",0.8362,,0.8696,0.5088,0.0,818,0.1927,1,False,"{""2025"": 0.8362}",2026-03-06,True,False
20260306T233109Z_215,pair,WL_L7_diff|DPC_season_diff,"{""WL_L7_diff"": 0.25, ""DPC_season_diff"": 2}",0.8361,,0.8084,0.5455,0.0,720,0.1697,1,False,"{""2025"": 0.8361}",2026-03-06,True,False
20260306T233109Z_216,pair,ANE_L4_diff|PEQ_season_diff,"{""ANE_L4_diff"": 5, ""PEQ_season_diff"": 5}",0.8359,,0.8341,0.5063,0.0,1036,0.2441,1,False,"{""2025"": 0.8359}",2026-03-06,True,False
20260306T233109Z_217,pair,WL_L4_diff|ODI_L10_diff,"{""WL_L4_diff"": 0.25, ""ODI_L10_diff"": 0}",0.8357,,0.8467,0.6667,0.0,426,0.1004,1,False,"{""2025"": 0.8357}",2026-03-06,True,False
20260306T233109Z_218,pair,ANE_L4_diff|PEQ_L12_diff,"{""ANE_L4_diff"": 5, ""PEQ_L12_diff"": 5}",0.8357,,0.8254,0.5227,0.0,712,0.1678,1,False,"{""2025"": 0.8357}",2026-03-06,True,False
20260306T233109Z_219,pair,FFC_L7_diff|ODI_L7_diff,"{""FFC_L7_diff"": 2, ""ODI_L7_diff"": 5}",0.8357,,0.8224,0.5636,0.0,554,0.1305,1,False,"{""2025"": 0.8357}",2026-03-06,True,False
20260306T233109Z_220,pair,WL_L4_diff|DPC_L4_diff,"{""WL_L4_diff"": 0.25, ""DPC_L4_diff"": 0}",0.8356,,0.8394,0.6364,0.0,590,0.139,1,False,"{""2025"": 0.8356}",2026-03-06,True,False
20260306T233109Z_221,pair,ANE_L12_diff|PXP_season_diff,"{""ANE_L12_diff"": 5, ""PXP_season_diff"": 0.05}",0.8355,,0.8272,0.5789,0.0,529,0.1246,1,False,"{""2025"": 0.8355}",2026-03-06,True,False
20260306T233109Z_222,pair,WL_L4_diff|FFC_L10_diff,"{""WL_L4_diff"": 0.25, ""FFC_L10_diff"": -1}",0.8354,,0.8309,0.6667,0.0,480,0.1131,1,False,"{""2025"": 0.8354}",2026-03-06,True,False
20260306T233109Z_223,pair,DPC_season_diff|ODI_season_diff,"{""DPC_season_diff"": 2, ""ODI_season_diff"": 10}",0.8352,,0.8454,0.5676,0.0,880,0.2074,1,False,"{""2025"": 0.8352}",2026-03-06,True,False
20260306T233109Z_224,pair,ANE_L10_diff|ODI_season_diff,"{""ANE_L10_diff"": 5, ""ODI_season_diff"": 10}",0.8352,,0.8362,0.5156,0.0,728,0.1715,1,False,"{""2025"": 0.8352}",2026-03-06,True,False
20260306T233109Z_225,pair,ANE_L7_diff|PEQ_season_diff,"{""ANE_L7_diff"": 5, ""PEQ_season_diff"": 5}",0.8349,,0.8174,0.5238,0.0,1042,0.2455,1,False,"{""2025"": 0.8349}",2026-03-06,True,False
